Date,DRP** mg/L P,Flow_gal,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-09-19,,33000000.0,9.0,20.8,,,0.52,,,,,,,4.0,2007.0,33.0,7.36,,24.8,
2007-09-20,,35900000.0,9.0,21.8,1.07,1.45,0.52,,,,25.1,,0.8,5.0,2007.0,36.0,7.37,,24.6,
2007-09-21,,34200000.0,9.0,21.6,,,0.52,,,,,,,6.0,2007.0,34.0,7.35,,26.0,
2007-09-22,,36100000.0,9.0,19.8,,,0.52,,,,,,,10.0,2007.0,36.0,7.42,,25.4,
2007-09-23,,39400000.0,9.0,22.1,,,0.52,,,,,,,13.0,2007.0,39.0,7.32,,25.0,
2007-09-24,,35900000.0,9.0,20.4,,,0.52,,,,,,,4.0,2007.0,36.0,7.35,,25.7,
2007-09-25,,34200000.0,9.0,19.4,,,0.52,,,,,,,10.0,2007.0,34.0,7.35,,26.0,
2007-09-26,,33900000.0,9.0,19.2,,,0.52,,,,,,,9.0,2007.0,34.0,7.32,,26.2,
2007-09-27,,37000000.0,9.0,20.4,1.3,1.25,0.52,,,,23.2,,0.87,9.0,2007.0,37.0,7.38,,26.1,
2007-09-28,,34300000.0,9.0,18.5,,,0.52,,,,,,,8.0,2007.0,34.0,7.41,,24.9,
2007-09-29,,35900000.0,9.0,19.8,,,0.52,,,,,,,8.0,2007.0,36.0,7.45,,22.7,
2007-09-30,,32400000.0,9.0,20.2,,,0.52,,,,,,,10.0,2007.0,32.0,7.39,,24.1,
2007-10-01,,34300000.0,10.0,19.1,,,0.52,,,,,,,9.0,2007.0,34.0,7.28,,25.4,
2007-10-02,,34400000.0,10.0,19.4,0.53,0.9,0.52,,,,22.2,,1.07,9.0,2007.0,34.0,7.3,,25.9,
2007-10-03,,36800000.0,10.0,20.4,,,0.52,,,,,,,10.0,2007.0,37.0,7.26,,25.2,
2007-10-04,,36800000.0,10.0,22.2,,,0.52,,,,,,,11.0,2007.0,37.0,7.33,,24.6,
2007-10-05,,35400000.0,10.0,22.6,,,0.52,,,,,,,12.0,2007.0,35.0,7.34,,24.5,
2007-10-06,,36800000.0,10.0,23.3,,,0.52,,,,,,,11.0,2007.0,37.0,7.42,,23.0,
2007-10-07,,37400000.0,10.0,22.2,,,0.52,,,,,,,11.0,2007.0,37.0,7.36,,22.8,
2007-10-08,,37400000.0,10.0,21.3,0.52,,0.52,,,,,,,9.0,2007.0,37.0,7.29,,24.9,
2007-10-09,,37400000.0,10.0,22.3,0.53,0.55,0.52,,,,,,,8.0,2007.0,37.0,7.35,,24.1,
2007-10-10,,44100000.0,10.0,23.3,,,0.52,,,,,,,7.0,2007.0,44.0,7.3,,24.0,
2007-10-11,,34800000.0,10.0,23.3,,,0.52,,,,,,,11.0,2007.0,35.0,7.32,,24.6,
2007-10-12,,41618000.0,10.0,24.8,,,0.52,,,,,,,7.0,2007.0,42.0,7.41,,23.1,
2007-10-13,,44534000.0,10.0,22.1,,,0.52,,,,,,,7.0,2007.0,45.0,7.36,,22.8,
2007-10-14,,41132000.0,10.0,19.6,,,0.52,,,,,,,6.0,2007.0,41.0,7.41,,24.3,
2007-10-15,,39918000.0,10.0,17.9,,,0.52,,,,,,,6.0,2007.0,40.0,7.37,,24.2,
2007-10-16,,39912000.0,10.0,18.8,,,0.52,,,,,,,7.0,2007.0,40.0,7.33,,24.3,
2007-10-17,,39209000.0,10.0,20.4,2.12,1.27,0.52,,,,22.8,,0.64,8.0,2007.0,39.0,7.32,,23.8,
2007-10-18,,40769000.0,10.0,20.0,,,0.52,,,,,,,9.0,2007.0,41.0,7.33,,24.4,
2007-10-19,,38254000.0,10.0,17.3,,,0.52,,,,,,,8.0,2007.0,38.0,7.35,,24.5,
2007-10-20,,40175000.0,10.0,18.3,,,0.52,,,,,,,5.0,2007.0,40.0,7.32,,23.0,
2007-10-21,,41075000.0,10.0,17.1,,,0.52,,,,,,,9.0,2007.0,41.0,7.28,,23.8,
2007-10-22,,39169000.0,10.0,15.6,,,0.52,,,,,,,7.0,2007.0,39.0,7.26,,24.4,
2007-10-23,,39585000.0,10.0,16.2,,,0.52,,,,,,,7.0,2007.0,40.0,7.35,,24.8,
2007-10-24,,38639000.0,10.0,17.3,,,0.52,,,,,,,8.0,2007.0,39.0,7.31,,24.7,
2007-10-25,,39518000.0,10.0,17.1,,,0.52,,,,,,,6.0,2007.0,40.0,7.38,,24.4,
2007-10-26,,37500000.0,10.0,17.3,3.0,2.06,0.52,,,,,,0.81,7.0,2007.0,38.0,7.31,,24.4,
2007-10-27,,39220000.0,10.0,21.2,,,0.52,,,,,,,7.0,2007.0,39.0,7.68,,23.0,
2007-10-28,,42228000.0,10.0,17.1,,,0.52,,,,,,,7.0,2007.0,42.0,7.37,,23.5,
2007-10-29,,41568000.0,10.0,16.0,,,0.52,,,,,,,7.0,2007.0,42.0,7.32,,24.3,
2007-10-30,,38995000.0,10.0,16.5,,,0.52,,,,,,,8.0,2007.0,39.0,7.33,,24.0,
2007-10-31,,38197000.0,10.0,18.4,,,0.52,,,,,,,6.0,2007.0,38.0,7.3,,24.3,
2007-11-01,,37302000.0,11.0,18.1,2.5,2.0,0.52,,,,19.6,,2.4,6.0,2007.0,37.0,7.36,,24.3,
2007-11-02,,38438000.0,11.0,19.2,,,0.52,,,,,,,7.0,2007.0,38.0,7.32,,24.3,
2007-11-03,,39437000.0,11.0,19.0,,,0.52,,,,,,,6.0,2007.0,39.0,7.4,,23.0,
2007-11-04,,38921000.0,11.0,18.7,,,0.52,,,,,,,9.0,2007.0,39.0,7.27,,24.4,
2007-11-05,,37200000.0,11.0,18.0,,,0.52,,,,,,,8.0,2007.0,37.0,7.26,,24.5,
2007-11-06,,38300000.0,11.0,17.4,,,0.52,,,,,,,6.0,2007.0,38.0,7.54,,23.9,
2007-11-07,,38800000.0,11.0,18.8,,,0.52,,,,,,,10.0,2007.0,39.0,7.26,,24.2,
2007-11-08,,39300000.0,11.0,17.8,,,0.52,,,,,,,7.0,2007.0,39.0,7.34,,23.6,
2007-11-09,,38180000.0,11.0,18.4,,,0.52,,,,,,,7.0,2007.0,38.0,7.34,,23.9,
2007-11-10,,41950000.0,11.0,18.8,,,0.52,,,,,,,7.0,2007.0,42.0,7.47,,22.1,
2007-11-11,,44200000.0,11.0,18.8,,,0.52,,,,,,,8.0,2007.0,44.0,7.35,,22.8,
2007-11-12,,41100000.0,11.0,16.7,,,0.52,,,,,,,8.0,2007.0,41.0,7.34,,21.0,
2007-11-13,,38800000.0,11.0,16.5,,,0.52,,,,,,,8.0,2007.0,39.0,7.28,,23.7,
2007-11-14,,39200000.0,11.0,18.8,,,0.52,,,,,,,8.0,2007.0,39.0,7.32,,24.0,
2007-11-15,,38600000.0,11.0,19.5,2.2,1.3,0.52,,,,,,0.74,8.0,2007.0,39.0,7.35,,24.1,
2007-11-16,,39200000.0,11.0,18.2,,,0.52,,,,,,,7.0,2007.0,39.0,7.29,,23.7,
2007-11-17,,41300000.0,11.0,19.5,,,0.52,,,,,,,7.0,2007.0,41.0,7.37,,23.0,
2007-11-18,,39500000.0,11.0,19.9,,,0.52,,,,,,,10.0,2007.0,40.0,7.34,,23.5,
2007-11-19,,41300000.0,11.0,19.3,,,0.52,,,,,,,9.0,2007.0,41.0,7.28,,23.2,
2007-11-20,,37800000.0,11.0,18.6,,,0.52,,,,,,,7.0,2007.0,38.0,7.3,,23.1,
2007-11-21,,39700000.0,11.0,20.2,,,0.52,,,,,,,7.0,2007.0,40.0,7.33,,23.0,
2007-11-22,,40500000.0,11.0,19.3,,,0.52,,,,,,,8.0,2007.0,41.0,7.21,,21.0,
2007-11-23,,37300000.0,11.0,17.2,,,0.52,,,,,,,10.0,2007.0,37.0,7.37,,22.8,
2007-11-24,,38900000.0,11.0,19.8,,,0.52,,,,,,,9.0,2007.0,39.0,7.46,,21.3,
2007-11-25,,40600000.0,11.0,21.4,,,0.52,,,,,,,9.0,2007.0,41.0,7.33,,22.2,
2007-11-26,,38800000.0,11.0,21.5,,,0.52,,,,,,,9.0,2007.0,39.0,7.31,,22.8,
2007-11-27,,38400000.0,11.0,21.3,,,0.52,,,,,,,10.0,2007.0,38.0,7.3,,22.9,
2007-11-28,,38300000.0,11.0,23.6,,,0.52,,,,,,,7.0,2007.0,38.0,7.33,,22.7,
2007-11-29,,38700000.0,11.0,25.1,,,0.52,,,,,,,10.0,2007.0,39.0,7.3,,22.5,
2007-11-30,,39800000.0,11.0,23.5,0.57,1.3,0.52,,,,26.4,,0.69,7.0,2007.0,40.0,7.31,,21.9,
2007-12-01,,39700000.0,12.0,23.9,,,0.52,,,,,,,8.0,2007.0,40.0,7.35,,21.5,
2007-12-02,,39600000.0,12.0,24.1,,,0.52,,,,,,,7.0,2007.0,40.0,7.35,,22.2,
2007-12-03,,38700000.0,12.0,22.3,,,0.52,,,,,,,8.0,2007.0,39.0,7.35,,22.6,
2007-12-04,,39100000.0,12.0,22.6,,,0.52,,,,,,,7.0,2007.0,39.0,7.29,,21.9,
2007-12-05,,38100000.0,12.0,24.6,,,0.52,,,,,,,7.0,2007.0,38.0,7.39,,22.9,
2007-12-06,,39900000.0,12.0,24.0,0.8,0.99,0.52,,,,,,,7.0,2007.0,40.0,7.38,,22.1,
2007-12-07,,47900000.0,12.0,23.4,,,0.52,,,,,,,8.0,2007.0,48.0,7.3,,21.4,
2007-12-08,,41100000.0,12.0,20.0,,,0.52,,,,,,,8.0,2007.0,41.0,7.36,,21.2,
2007-12-09,,40400000.0,12.0,21.4,,,0.52,,,,,,,9.0,2007.0,40.0,7.32,,21.5,
2007-12-10,,39200000.0,12.0,21.6,,,0.52,,,,,,,9.0,2007.0,39.0,7.2,,21.5,
2007-12-11,,38600000.0,12.0,21.2,,,0.52,,,,,,,9.0,2007.0,39.0,7.39,,21.3,
2007-12-12,,37400000.0,12.0,23.5,,,0.52,,,,,,,7.0,2007.0,37.0,7.38,,21.3,
2007-12-13,,37200000.0,12.0,23.9,,,0.52,,,,,,,7.0,2007.0,37.0,7.43,,21.4,
2007-12-14,,37200000.0,12.0,22.9,0.91,1.17,0.52,,,,24.8,,1.34,7.0,2007.0,37.0,7.44,,21.4,
2007-12-15,,41200000.0,12.0,23.5,,,0.52,,,,,,,5.0,2007.0,41.0,7.35,,20.9,
2007-12-16,,40900000.0,12.0,23.7,,,0.52,,,,,,,8.0,2007.0,41.0,7.3,,21.5,
2007-12-17,,40500000.0,12.0,22.8,,,0.52,,,,,,,9.0,2007.0,41.0,7.37,,21.3,
2007-12-18,,46800000.0,12.0,23.4,,,0.52,,,,,,,9.0,2007.0,47.0,7.37,,21.2,
2007-12-19,,42400000.0,12.0,19.8,,,0.52,,,,,,,8.0,2007.0,42.0,7.33,,21.0,
2007-12-20,,45400000.0,12.0,21.3,,,0.52,,,,,,,8.0,2007.0,45.0,7.51,,20.6,
2007-12-21,,51700000.0,12.0,21.3,0.22,,0.52,,,,23.9,,0.78,9.0,2007.0,52.0,7.42,,20.6,
2007-12-22,,37400000.0,12.0,21.2,,,0.52,,,,,,,9.0,2007.0,37.0,7.3,,20.0,
2007-12-23,,38800000.0,12.0,22.1,,,0.52,,,,,,,9.0,2007.0,39.0,7.41,,20.6,
2007-12-24,,39300000.0,12.0,21.7,,,0.52,,,,,,,9.0,2007.0,39.0,7.47,,20.2,
2007-12-25,,37200000.0,12.0,20.7,,,0.52,,,,,,,8.0,2007.0,37.0,7.46,,19.5,
2007-12-26,,38400000.0,12.0,22.3,,,0.52,,,,,,,8.0,2007.0,38.0,7.44,,20.6,
2007-12-27,,37300000.0,12.0,24.5,,,0.52,,,,,,,9.0,2007.0,37.0,7.52,,20.2,
2007-12-28,,39200000.0,12.0,22.3,,,0.52,,,,,,,11.0,2007.0,39.0,7.43,,19.7,
2007-12-29,,38800000.0,12.0,21.5,,,0.52,,,,,,,9.0,2007.0,39.0,7.43,,20.0,
2007-12-30,,38800000.0,12.0,21.3,,,0.52,,,,,,,8.0,2007.0,39.0,7.38,,20.3,
2007-12-31,,39500000.0,12.0,21.3,,,0.52,,,,,,,8.0,2007.0,40.0,7.47,,17.1,
2008-01-01,,38300000.0,1.0,21.4,,,0.52,,,,,,,8.0,2008.0,38.0,7.48,,20.2,
2008-01-02,,38700000.0,1.0,22.2,,,0.52,,,,,,,10.0,2008.0,39.0,7.43,,20.2,
2008-01-03,,40000000.0,1.0,21.8,1.9,1.1,0.52,,,,24.3,,0.8,8.0,2008.0,40.0,7.42,,20.3,
2008-01-04,,72500000.0,1.0,22.8,,,0.52,,,,,,,9.0,2008.0,73.0,7.4,,19.9,
2008-01-05,,90500000.0,1.0,15.0,,,0.52,,,,,,,12.0,2008.0,91.0,7.52,,18.2,
2008-01-06,,70300000.0,1.0,11.2,,,0.52,,,,,,,18.0,2008.0,70.0,7.38,,18.3,
2008-01-07,,56900000.0,1.0,11.4,0.22,1.57,0.52,,,,13.8,,0.9,10.0,2008.0,57.0,7.47,,18.2,
2008-01-08,,55800000.0,1.0,13.8,,,0.52,,,,,,,13.0,2008.0,56.0,7.54,,18.4,
2008-01-09,,53400000.0,1.0,17.9,,,0.52,,,,,,,6.0,2008.0,53.0,7.5,,18.2,
2008-01-10,,50200000.0,1.0,19.7,,,0.52,,,,,,,7.0,2008.0,50.0,7.54,,19.3,
2008-01-11,,46800000.0,1.0,20.6,,,0.52,,,,,,,4.0,2008.0,47.0,7.52,,19.0,
2008-01-12,,52000000.0,1.0,21.3,,,0.52,,,,,,,6.0,2008.0,52.0,7.54,,19.5,
2008-01-13,,46000000.0,1.0,20.7,,,0.52,,,,,,,6.0,2008.0,46.0,7.47,,19.6,
2008-01-14,,46100000.0,1.0,19.5,,,0.52,,,,,,,6.0,2008.0,46.0,7.54,,19.4,
2008-01-15,,44200000.0,1.0,19.4,,,0.52,,,,,,,6.0,2008.0,44.0,7.48,,19.5,
2008-01-16,,44600000.0,1.0,21.2,,,0.52,,,,,,,5.0,2008.0,45.0,7.54,,19.8,
2008-01-17,,44500000.0,1.0,21.8,,,0.52,,,,,,,5.0,2008.0,45.0,7.55,,19.8,
2008-01-18,,42400000.0,1.0,23.1,,,0.52,,,,,,,8.0,2008.0,42.0,7.5,,19.6,
2008-01-19,,43000000.0,1.0,23.2,,,0.52,,,,,,,6.0,2008.0,43.0,7.46,,19.6,
2008-01-20,,43900000.0,1.0,22.7,,,0.52,,,,,,,8.0,2008.0,44.0,7.45,,19.5,
2008-01-21,,45800000.0,1.0,22.1,,,0.52,,,,,,,7.0,2008.0,46.0,7.47,,19.3,
