Date,flow ft3/s,NH3 mg/L N,NO3 mg/L N,PO4 mg/L P
1998-03-26,98085.8012853,,,
1998-03-27,105266.81654,,,
1998-03-28,106046.621077,,,
1998-03-29,102885.002803,,,
1998-03-30,96821.2963404,,,
1998-03-31,91446.8461599,0.06645432,0.29008854,0.04335228
1998-04-01,86066.9012161,,,
1998-04-02,80556.6939261,,,
1998-04-03,79791.8452608,,,
1998-04-04,80232.3631083,,,
1998-04-05,77754.3453091,,,
1998-04-06,75082.7730536,,,
1998-04-07,72880.6545963,,,
1998-04-08,69486.9632431,,,
1998-04-09,67060.5034026,,,
1998-04-10,64235.1117104,,,
1998-04-11,61887.4819786,,,
1998-04-12,59712.3688844,,,
1998-04-13,58347.549324,,,
1998-04-14,56830.0290723,,,
1998-04-15,55132.0009644,,,
1998-04-16,51987.7198182,,,
1998-04-17,49255.1462032,,,
1998-04-18,45286.1472793,,,
1998-04-19,42469.9766649,,,
1998-04-20,41029.2959911,,,
1998-04-21,40227.2194801,,,
1998-04-22,39152.749293,,,
1998-04-23,38543.3622225,,,
1998-04-24,39283.0703536,,,
1998-04-25,40756.0884295,,,
1998-04-26,41418.3916047,,,
1998-04-27,41010.3093438,,,
1998-04-28,41416.8686629,,,
1998-04-29,40819.0302944,,,
1998-04-30,39795.2915648,0.06970728,0.2274788,0.035306
1998-05-01,39339.0974626,,,
1998-05-02,40538.3434576,,,
1998-05-03,41377.5980977,,,
1998-05-04,42707.5505493,,,
1998-05-05,43836.3710581,,,
1998-05-06,44403.9979372,,,
1998-05-07,43921.1840106,,,
1998-05-08,43009.1103697,,,
1998-05-09,41100.2816616,,,
1998-05-10,39066.2947154,,,
1998-05-11,38355.9949991,,,
1998-05-12,39171.135706,,,
1998-05-13,40718.5345326,,,
1998-05-14,43376.0623694,,,
1998-05-15,44330.6700881,,,
1998-05-16,44074.6207259,,,
1998-05-17,43175.8570903,,,
1998-05-18,43858.9630163,,,
1998-05-19,44478.3371568,,,
1998-05-20,43417.3915576,,,
1998-05-21,41272.8837856,,,
1998-05-22,39233.3846254,,,
1998-05-23,37346.625616,,,
1998-05-24,36244.2411842,,,
1998-05-25,36157.2594013,,,
1998-05-26,36936.6059135,,,
1998-05-27,39107.7144696,,,
1998-05-28,43401.3588219,,,
1998-05-29,46546.0516665,,,
1998-05-30,52614.7360719,,,
1998-05-31,58882.9949918,0.06416604,0.20332024,0.03883606
1998-06-01,70682.8372367,,,
1998-06-02,79615.4323888,,,
1998-06-03,75129.5327833,,,
1998-06-04,68583.7363599,,,
1998-06-05,61953.7197133,,,
1998-06-06,59445.5569022,,,
1998-06-07,58056.9721053,,,
1998-06-08,56573.9616493,,,
1998-06-09,54983.584975,,,
1998-06-10,52719.9029427,,,
1998-06-11,50656.383686,,,
1998-06-12,49180.743503,,,
1998-06-13,49289.2041101,,,
1998-06-14,49712.7021802,,,
1998-06-15,51056.4365961,,,
1998-06-16,52700.1885029,,,
1998-06-17,52667.550902,,,
1998-06-18,51334.4510295,,,
1998-06-19,48655.2469705,,,
1998-06-20,44974.2601221,,,
1998-06-21,42522.8193866,,,
1998-06-22,41684.0859618,,,
1998-06-23,40761.3558422,,,
1998-06-24,39578.1635503,,,
1998-06-25,38273.3712314,,,
1998-06-26,34993.4303397,,,
1998-06-27,33668.0116925,,,
1998-06-28,33341.8054995,,,
1998-06-29,32878.4566054,,,
1998-06-30,32175.700409,0.06253956,0.11644278,0.03078978
1998-07-01,30866.4194016,,,
1998-07-02,29624.3235763,,,
1998-07-03,28294.7697555,,,
1998-07-04,27419.093185,,,
1998-07-05,26500.3130681,,,
1998-07-06,26101.7271512,,,
1998-07-07,25533.4292598,,,
1998-07-08,24280.6968063,,,
1998-07-09,23703.5693294,,,
1998-07-10,23259.2532089,,,
1998-07-11,22626.0901706,,,
1998-07-12,21641.4384311,,,
1998-07-13,20884.2560439,,,
1998-07-14,20608.1675106,,,
1998-07-15,20116.4103794,,,
1998-07-16,19540.0863334,,,
1998-07-17,16159.3940247,,,
1998-07-18,13711.1706263,,,
1998-07-19,13564.5333954,,,
1998-07-20,13429.6650813,,,
1998-07-21,13489.4928586,,,
1998-07-22,13319.4392987,,,
1998-07-23,13148.959646,,,
1998-07-24,13117.6179746,,,
1998-07-25,13319.2247171,,,
1998-07-26,13405.3937067,,,
1998-07-27,13373.0131045,,,
1998-07-28,13551.5525485,,,
1998-07-29,13700.7299504,,,
1998-07-30,13846.7538261,,,
1998-07-31,13933.4012366,0.07651608,0.18514674,0.04688234
1998-08-01,13843.6808783,,,
1998-08-02,13868.4094479,,,
1998-08-03,14051.7613234,,,
1998-08-04,14371.1896884,,,
1998-08-05,14341.6592072,,,
1998-08-06,14420.3212922,,,
1998-08-07,14543.1433023,,,
1998-08-08,14300.3007864,,,
1998-08-09,14534.7746932,,,
1998-08-10,14862.5423875,,,
1998-08-11,15108.2059068,,,
1998-08-12,14841.9702222,,,
1998-08-13,14931.121114,,,
1998-08-14,15211.035293,,,
1998-08-15,15104.4664599,,,
1998-08-16,14719.4034768,,,
1998-08-17,14484.4170494,,,
1998-08-18,14495.1452479,,,
1998-08-19,14817.9414137,,,
1998-08-20,15107.3526399,,,
1998-08-21,15452.1484475,,,
1998-08-22,15430.1776062,,,
1998-08-23,15394.5634893,,,
1998-08-24,15610.4546311,,,
1998-08-25,15728.3366667,,,
1998-08-26,15799.2260019,,,
1998-08-27,15854.1960196,,,
1998-08-28,15947.9117268,,,
1998-08-29,15800.4302773,,,
1998-08-30,15592.8427029,,,
1998-08-31,15702.8684425,0.07814256,0.17107244,0.04688234
1998-09-01,15748.5461879,,,
1998-09-02,16027.6553639,,,
1998-09-03,16304.181511,,,
1998-09-04,16683.7723441,,,
1998-09-05,17366.8324818,,,
1998-09-06,17570.2439024,,,
1998-09-07,17660.5162965,,,
1998-09-08,20537.4778369,,,
1998-09-09,22805.7412024,,,
1998-09-10,22277.5663489,,,
1998-09-11,23474.5357022,,,
1998-09-12,21583.0,,,
1998-09-13,19027.0,,,
1998-09-14,19918.8974803,,,
1998-09-15,19081.8249609,,,
1998-09-16,18665.8544118,,,
1998-09-17,18796.0915258,,,
1998-09-18,19701.6810345,,,
1998-09-19,18500.0,,,
1998-09-20,18442.0,,,
1998-09-21,19117.0,,,
1998-09-22,18357.0,,,
1998-09-23,19162.0,,,
1998-09-24,19293.0,,,
1998-09-25,18083.0,,,
1998-09-26,17083.0,,,
1998-09-27,17958.0,,,
1998-09-28,17569.0,,,
1998-09-29,18000.0,,,
1998-09-30,17121.0,0.0748896,0.15278978,0.04236612
1998-10-01,18498.2347844,,,
1998-10-02,17906.6066796,,,
1998-10-03,17314.4084081,,,
1998-10-04,14655.0,,,
1998-10-05,15491.0,,,
1998-10-06,14466.0,,,
1998-10-07,13693.0,,,
1998-10-08,13726.0,,,
1998-10-09,12813.0,,,
1998-10-10,12864.7226048,,,
1998-10-11,11737.0,,,
1998-10-12,12162.7136255,,,
1998-10-13,11813.3326703,,,
1998-10-14,11047.0,,,
1998-10-15,10417.0,,,
1998-10-16,10570.0,,,
1998-10-17,9583.0,,,
1998-10-18,8104.0,,,
1998-10-19,8480.0,,,
1998-10-20,8027.0,,,
1998-10-21,7570.0,,,
1998-10-22,6874.0,,,
1998-10-23,7315.0,,,
1998-10-24,11699.8801054,,,
1998-10-25,12095.9150275,,,
1998-10-26,12317.2621499,,,
1998-10-27,12747.9522472,,,
1998-10-28,13766.4388498,,,
1998-10-29,10800.0,,,
1998-10-30,10584.0,,,
1998-10-31,10209.0,0.09410448,0.22958298,0.04236612
1998-11-01,6876.0,,,
1998-11-02,8710.0,,,
1998-11-03,9336.0,,,
1998-11-04,9355.0,,,
1998-11-05,8534.0,,,
1998-11-06,8513.0,,,
1998-11-07,9881.0,,,
1998-11-08,10878.0,,,
1998-11-09,12685.5504482,,,
1998-11-10,13383.3803437,,,
1998-11-11,14075.9352409,,,
1998-11-12,13306.0,,,
1998-11-13,12475.0,,,
1998-11-14,13348.0,,,
1998-11-15,13705.4479354,,,
1998-11-16,14285.3517986,,,
1998-11-17,14887.1312276,,,
1998-11-18,15385.5447899,,,
1998-11-19,15916.0994567,,,
1998-11-20,18127.6700054,,,
1998-11-21,19083.404399,,,
1998-11-22,19766.6952549,,,
1998-11-23,21463.7627358,,,
1998-11-24,25030.0519764,,,
1998-11-25,29098.1295227,,,
1998-11-26,31412.0166358,,,
1998-11-27,31740.7237546,,,
1998-11-28,29909.3960663,,,
1998-11-29,31294.8766975,,,
1998-11-30,32278.5148412,0.145905,0.2819993,0.0529563
1998-12-01,34622.9795551,,,
1998-12-02,39379.605251,,,
1998-12-03,45118.7119124,,,
1998-12-04,49303.3382269,,,
1998-12-05,51442.4693343,,,
1998-12-06,53318.3509835,,,
1998-12-07,54252.1194195,,,
1998-12-08,54411.5913924,,,
1998-12-09,54024.7002208,,,
1998-12-10,52275.6510412,,,
1998-12-11,49989.9965986,,,
1998-12-12,48429.4320461,,,
1998-12-13,46937.0221285,,,
1998-12-14,45621.2093317,,,
1998-12-15,44663.1021136,,,
1998-12-16,43642.3596062,,,
1998-12-17,41381.5291227,,,
1998-12-18,37767.5630394,,,
1998-12-19,35004.6909401,,,
1998-12-20,33176.4226015,,,
1998-12-21,31805.2014955,,,
1998-12-22,29989.0635577,,,
1998-12-23,28044.0261994,,,
1998-12-24,25842.8208189,,,
1998-12-25,23693.364584,,,
1998-12-26,21877.392286,,,
1998-12-27,20760.3234283,,,
1998-12-28,20156.7801418,,,
1998-12-29,19562.7011444,,,
1998-12-30,18890.0963796,,,
1998-12-31,18040.6292872,,,
1999-01-01,17380.3137981,,,
1999-01-02,16869.782585,,,
1999-01-03,16796.8465464,,,
1999-01-04,16562.1538872,,,
1999-01-05,16497.1499227,,,
1999-01-06,16251.4032513,,,
1999-01-07,16162.2635607,,,
1999-01-08,15819.0248084,,,
1999-01-09,15423.9790937,,,
1999-01-10,14734.108586,,,
1999-01-11,14377.0525907,,,
1999-01-12,14305.4628857,,,
1999-01-13,14305.9577023,,,
1999-01-14,13189.0,,,
1999-01-15,15004.7849167,,,
1999-01-16,15194.0906212,,,
1999-01-17,15798.0145806,,,
1999-01-18,18814.3290347,,,
1999-01-19,22778.8837548,,,
1999-01-20,32916.2057264,,,
1999-01-21,50707.5611891,,,
1999-01-22,54957.9702638,,,
1999-01-23,55043.3637766,,,
1999-01-24,57093.6625503,,,
1999-01-25,57864.1879807,,,
1999-01-26,56303.6100955,,,
1999-01-27,54662.1485761,,,
1999-01-28,51322.1249887,,,
1999-01-29,47854.1227593,,,
1999-01-30,44132.6308616,,,
1999-01-31,42742.227613,,,
1999-02-01,39282.367713,,,
1999-02-02,36423.6872683,,,
1999-02-03,33216.1522386,,,
1999-02-04,30527.9239341,,,
1999-02-05,28302.189642,,,
1999-02-06,30430.4184943,,,
1999-02-07,43123.7232049,,,
1999-02-08,53741.5042983,,,
1999-02-09,63923.939346,,,
1999-02-10,90073.8570028,,,
1999-02-11,106898.689053,,,
1999-02-12,99613.2638706,,,
1999-02-13,89653.6375432,,,
1999-02-14,79779.9869231,,,
1999-02-15,72562.4814014,,,
1999-02-16,68177.2638706,,,
1999-02-17,71058.1110254,,,
1999-02-18,95812.7319343,,,
1999-02-19,103260.061415,,,
1999-02-20,103010.576226,,,
1999-02-21,101913.093803,,,
1999-02-22,102769.890626,,,
1999-02-23,97311.5658951,,,
1999-02-24,88552.4149737,,,
1999-02-25,81014.1708485,,,
1999-02-26,77800.7400927,,,
1999-02-27,75280.2632652,,,
1999-02-28,73206.8714261,0.08338092,0.30826204,0.03883606
1999-03-01,74004.4949297,,,
1999-03-02,78823.3029203,,,
1999-03-03,81597.0129932,,,
1999-03-04,83804.0844079,,,
1999-03-05,83486.333838,,,
1999-03-06,82799.8529832,,,
1999-03-07,79824.7161296,,,
1999-03-08,76754.3231655,,,
1999-03-09,74869.0849269,,,
1999-03-10,72051.5043228,,,
1999-03-11,68776.4497041,,,
1999-03-12,65597.9629524,,,
1999-03-13,61876.9852933,,,
1999-03-14,59291.4834256,,,
1999-03-15,56725.1385213,,,
1999-03-16,54581.2781914,,,
1999-03-17,51890.0854033,,,
1999-03-18,48685.9244422,,,
1999-03-19,45400.3776004,,,
1999-03-20,42867.3399962,,,
1999-03-21,39131.6267955,,,
1999-03-22,36491.884798,,,
1999-03-23,33971.1255884,,,
1999-03-24,31796.0,,,
1999-03-25,31492.6878955,,,
1999-03-26,35562.7664671,,,
1999-03-27,40625.0752128,,,
1999-03-28,42005.8804498,,,
1999-03-29,41265.9264314,,,
1999-03-30,39217.1816693,,,
1999-03-31,36401.3398384,0.04820412,0.09417008,0.02627356
1999-04-01,32816.2351935,,,
1999-04-02,29461.2586651,,,
1999-04-03,27436.1746255,,,
1999-04-04,25635.8326507,,,
1999-04-05,25306.4281344,,,
1999-04-06,25471.1630493,,,
1999-04-07,24863.4141182,,,
1999-04-08,25394.3449132,,,
1999-04-09,26170.2575381,,,
1999-04-10,25496.2759241,,,
1999-04-11,26432.9501869,,,
1999-04-12,28750.3321413,,,
1999-04-13,32574.6178445,,,
1999-04-14,34506.3450996,,,
1999-04-15,33032.6880944,,,
1999-04-16,31243.7328785,,,
1999-04-17,30433.4771653,,,
1999-04-18,30089.2400865,,,
1999-04-19,29986.1624029,,,
1999-04-20,29513.7168054,,,
1999-04-21,29034.0473479,,,
1999-04-22,28664.2085256,,,
1999-04-23,27338.2441928,,,
1999-04-24,24688.0689757,,,
1999-04-25,23595.7263177,,,
1999-04-26,22703.6760404,,,
1999-04-27,22199.3163998,,,
1999-04-28,22002.0297234,,,
1999-04-29,21458.6576247,,,
1999-04-30,20986.8976404,0.10813704,0.2052061,0.03431984
1999-05-01,20490.7254971,,,
1999-05-02,20431.1339743,,,
1999-05-03,20461.7105393,,,
1999-05-04,20820.3472704,,,
1999-05-05,20512.1116071,,,
1999-05-06,20009.6448387,,,
1999-05-07,18891.8783347,,,
1999-05-08,17472.361351,,,
1999-05-09,17562.643449,,,
1999-05-10,17409.9501118,,,
1999-05-11,16818.4225374,,,
1999-05-12,15776.2474877,,,
1999-05-13,15225.3823753,,,
1999-05-14,14650.572021,,,
1999-05-15,14734.0203145,,,
1999-05-16,14144.9015995,,,
1999-05-17,13646.7399362,,,
1999-05-18,13401.1471814,,,
1999-05-19,13458.7710801,,,
1999-05-20,13754.7493249,,,
1999-05-21,13752.7023939,,,
1999-05-22,13469.5730383,,,
1999-05-23,13963.8681968,,,
1999-05-24,14804.6636655,,,
1999-05-25,14794.2836531,,,
1999-05-26,14372.1915413,,,
1999-05-27,14184.9378158,,,
1999-05-28,11449.5761615,,,
1999-05-29,10762.3815103,,,
1999-05-30,10967.2358417,,,
1999-05-31,11608.6989525,0.10910172,0.21140948,0.035306
1999-06-01,11573.5846367,,,
1999-06-02,11244.6048005,,,
1999-06-03,11615.8997376,,,
1999-06-04,11705.4711911,,,
1999-06-05,12336.2622657,,,
1999-06-06,12736.6647298,,,
1999-06-07,12531.937654,,,
1999-06-08,11780.3895268,,,
1999-06-09,10574.0631756,,,
1999-06-10,9803.08404604,,,
1999-06-11,8973.03921569,,,
1999-06-12,8800.80624187,,,
1999-06-13,8367.93544982,,,
1999-06-14,8344.44557037,,,
1999-06-15,7889.1080492,,,
1999-06-16,8032.55596032,,,
1999-06-17,7938.73508353,,,
1999-06-18,7949.65675676,,,
1999-06-19,7922.36053985,,,
1999-06-20,7713.63590206,,,
1999-06-21,7762.47674035,,,
1999-06-22,7703.70726589,,,
1999-06-23,7589.28732631,,,
1999-06-24,7521.0293884,,,
1999-06-25,7715.95961862,,,
1999-06-26,7975.28269699,,,
1999-06-27,8167.32150876,,,
1999-06-28,9191.26507235,,,
1999-06-29,10619.605162,,,
1999-06-30,11768.4512982,0.11982528,0.24986066,0.04942624
1999-07-01,9334.0,,,
1999-07-02,10821.0,,,
1999-07-03,9104.0,,,
1999-07-04,9668.0,,,
1999-07-05,9383.0,,,
1999-07-06,8662.0,,,
1999-07-07,9399.0,,,
1999-07-08,9167.0,,,
1999-07-09,9449.0,,,
1999-07-10,9770.0,,,
1999-07-11,9215.0,,,
1999-07-12,9820.0,,,
1999-07-13,9193.0,,,
1999-07-14,9249.0,,,
1999-07-15,9634.0,,,
1999-07-16,10786.0,,,
1999-07-17,11382.0,,,
1999-07-18,11387.0,,,
1999-07-19,10822.0,,,
1999-07-20,11597.0,,,
1999-07-21,11583.0,,,
1999-07-22,11507.0,,,
1999-07-23,10842.0,,,
1999-07-24,10974.0,,,
1999-07-25,11050.0,,,
1999-07-26,11253.0,,,
1999-07-27,11275.0,,,
1999-07-28,12135.0,,,
1999-07-29,12783.0,,,
1999-07-30,11972.0,,,
1999-07-31,11132.0,0.09735744,0.21362282,0.04688234
1999-08-01,11955.0,,,
1999-08-02,12873.0,,,
1999-08-03,12680.0,,,
1999-08-04,11362.0,,,
1999-08-05,9223.0,,,
1999-08-06,8512.0,,,
1999-08-07,7786.0,,,
1999-08-08,7011.0,,,
1999-08-09,6324.0,,,
1999-08-10,5136.0,,,
1999-08-11,4712.0,,,
1999-08-12,4296.0,,,
1999-08-13,4635.0,,,
1999-08-14,4603.0,,,
1999-08-15,7252.0,,,
1999-08-16,5331.0,,,
1999-08-17,3745.0,,,
1999-08-18,2755.0,,,
1999-08-19,2792.0,,,
1999-08-20,2050.0,,,
1999-08-21,2339.0,,,
1999-08-22,2760.0,,,
1999-08-23,4296.0,,,
1999-08-24,4463.0,,,
1999-08-25,3722.0,,,
1999-08-26,4065.0,,,
1999-08-27,4215.0,,,
1999-08-28,5187.0,,,
1999-08-29,6347.0,,,
1999-08-30,5888.0,,,
1999-08-31,5539.0,0.08531028,0.15899316,0.04688234
1999-09-01,4970.0,,,
1999-09-02,4963.0,,,
1999-09-03,4384.0,,,
1999-09-04,4496.0,,,
1999-09-05,4740.0,,,
1999-09-06,4563.0,,,
1999-09-07,4563.0,,,
1999-09-08,4352.0,,,
1999-09-09,4180.0,,,
1999-09-10,4278.0,,,
1999-09-11,4665.0,,,
1999-09-12,5790.0,,,
1999-09-13,4758.0,,,
1999-09-14,3594.0,,,
1999-09-15,3821.0,,,
1999-09-16,3877.0,,,
1999-09-17,3521.0,,,
1999-09-18,4659.0,,,
1999-09-19,5207.0,,,
1999-09-20,5741.0,,,
1999-09-21,5098.0,,,
1999-09-22,5772.0,,,
1999-09-23,6148.0,,,
1999-09-24,5720.0,,,
1999-09-25,5508.0,,,
1999-09-26,5387.0,,,
1999-09-27,4362.0,,,
1999-09-28,4272.0,,,
1999-09-29,5068.0,,,
1999-09-30,5081.0,0.10711632,0.23168716,0.0629749
1999-10-01,4469.0,,,
1999-10-02,4567.0,,,
1999-10-03,4696.0,,,
1999-10-04,4319.0,,,
1999-10-05,4764.0,,,
1999-10-06,3746.0,,,
1999-10-07,4185.0,,,
1999-10-08,4383.0,,,
1999-10-09,4275.0,,,
1999-10-10,4275.0,,,
1999-10-11,4135.0,,,
1999-10-12,6257.0,,,
1999-10-13,3793.0,,,
1999-10-14,2375.0,,,
1999-10-15,1493.0,,,
1999-10-16,1796.0,,,
1999-10-17,2445.0,,,
1999-10-18,4777.0,,,
1999-10-19,4745.0,,,
1999-10-20,4107.0,,,
1999-10-21,4131.0,,,
1999-10-22,3877.0,,,
1999-10-23,3211.0,,,
1999-10-24,4084.0,,,
1999-10-25,4040.0,,,
1999-10-26,4126.0,,,
1999-10-27,4329.0,,,
1999-10-28,5392.0,,,
1999-10-29,6068.0,,,
1999-10-30,6360.1588015,,,
1999-10-31,6352.600485,0.11591052,0.26603914,0.05944484
1999-11-01,6360.43812233,,,
1999-11-02,5660.0,,,
1999-11-03,4200.0,,,
1999-11-04,3996.0,,,
1999-11-05,4434.0,,,
1999-11-06,4263.0,,,
1999-11-07,6183.39663351,,,
1999-11-08,7603.82787704,,,
1999-11-09,7950.31396133,,,
1999-11-10,8181.2709709,,,
1999-11-11,8456.36823257,,,
1999-11-12,7577.0,,,
1999-11-13,5031.0,,,
1999-11-14,5044.0,,,
1999-11-15,5796.0,,,
1999-11-16,7633.72889306,,,
1999-11-17,8121.0,,,
1999-11-18,7193.0,,,
1999-11-19,9041.87004075,,,
1999-11-20,9836.14558059,,,
1999-11-21,8611.0,,,
1999-11-22,9353.0,,,
1999-11-23,9355.0,,,
1999-11-24,6313.0,,,
1999-11-25,5945.0,,,
1999-11-26,4656.0,,,
1999-11-27,4328.0,,,
1999-11-28,4289.0,,,
1999-11-29,4616.0,,,
1999-11-30,6589.0,0.1628316,0.2761234,0.07003502
1999-12-01,7806.0,,,
1999-12-02,8577.0,,,
1999-12-03,10616.0,,,
1999-12-04,10348.0,,,
1999-12-05,8539.0,,,
1999-12-06,6889.0,,,
1999-12-07,6560.0,,,
1999-12-08,6185.0,,,
1999-12-09,6942.0,,,
1999-12-10,12859.0,,,
1999-12-11,14190.0188242,,,
1999-12-12,14235.9700578,,,
1999-12-13,14256.7907568,,,
1999-12-14,13023.9647422,,,
1999-12-15,11385.4831725,,,
1999-12-16,9695.95346516,,,
1999-12-17,9430.31732243,,,
1999-12-18,9014.50503578,,,
1999-12-19,8770.3549895,,,
1999-12-20,8405.44098564,,,
1999-12-21,8065.03600294,,,
1999-12-22,8062.35319716,,,
1999-12-23,7946.67658435,,,
1999-12-24,8006.93170132,,,
1999-12-25,8010.75926372,,,
1999-12-26,7222.0,,,
1999-12-27,7433.0,,,
1999-12-28,6690.0,,,
1999-12-29,5625.0,,,
1999-12-30,5445.0,,,
1999-12-31,3627.0,0.15048156,0.26592998,0.05845868
2000-01-01,4077.0,,,
2000-01-02,4108.0,,,
2000-01-03,4500.0,,,
2000-01-04,3796.0,,,
2000-01-05,3715.0,,,
2000-01-06,4045.0,,,
2000-01-07,3555.0,,,
2000-01-08,3824.0,,,
2000-01-09,3523.0,,,
2000-01-10,3496.0,,,
2000-01-11,5900.0,,,
2000-01-12,8037.0,,,
2000-01-13,8285.0,,,
2000-01-14,9782.37221888,,,
2000-01-15,10090.3417483,,,
2000-01-16,8433.0,,,
2000-01-17,14777.0,,,
2000-01-18,21371.0999619,,,
2000-01-19,22403.1419259,,,
2000-01-20,21182.3979985,,,
2000-01-21,21643.2359289,,,
2000-01-22,24358.08565,,,
2000-01-23,24287.166063,,,
2000-01-24,30398.1387877,,,
2000-01-25,43623.2132129,,,
2000-01-26,50652.440088,,,
2000-01-27,49235.3469682,,,
2000-01-28,44536.6793559,,,
2000-01-29,39345.2383719,,,
2000-01-30,37725.8440345,,,
2000-01-31,38834.0,0.1722876,0.3124704,0.05139856
2000-02-01,39690.0,,,
2000-02-02,39437.0,,,
2000-02-03,39758.2401284,,,
2000-02-04,38749.957438,,,
2000-02-05,36752.0,,,
2000-02-06,34774.0,,,
2000-02-07,33063.0,,,
2000-02-08,31267.0,,,
2000-02-09,29832.0,,,
2000-02-10,30495.0428571,,,
2000-02-11,34522.3438942,,,
2000-02-12,43410.6072209,,,
2000-02-13,56357.1015683,,,
2000-02-14,74702.3828106,,,
2000-02-15,136881.395233,,,
2000-02-16,135636.607021,,,
2000-02-17,133736.223001,,,
2000-02-18,121643.907347,,,
2000-02-19,107620.635152,,,
2000-02-20,97185.6265389,,,
2000-02-21,90969.4654051,,,
2000-02-22,88265.5441399,,,
2000-02-23,96948.5634931,,,
2000-02-24,111311.756817,,,
2000-02-25,109616.91836,,,
2000-02-26,108445.603837,,,
2000-02-27,110746.33593,,,
2000-02-28,134005.737767,,,
2000-02-29,132675.327872,0.08175444,0.33252976,0.04688234
2000-03-01,132267.195514,,,
2000-03-02,124431.017087,,,
2000-03-03,116250.196882,,,
2000-03-04,109482.28621,,,
2000-03-05,106727.416434,,,
2000-03-06,110566.119138,,,
2000-03-07,109026.389507,,,
2000-03-08,113669.694119,,,
2000-03-09,115971.557001,,,
2000-03-10,112144.738655,,,
2000-03-11,107002.810124,,,
2000-03-12,100489.104354,,,
2000-03-13,93167.8837306,,,
2000-03-14,85709.3006528,,,
2000-03-15,77620.0712851,,,
2000-03-16,67925.5696327,,,
2000-03-17,60370.3634265,,,
2000-03-18,55772.4609602,,,
2000-03-19,51494.4358991,,,
2000-03-20,47684.1161854,,,
2000-03-21,43063.2415767,,,
2000-03-22,39675.4658784,,,
2000-03-23,37141.9834383,,,
2000-03-24,34475.3949633,,,
2000-03-25,32495.9821385,,,
2000-03-26,29098.7254356,,,
2000-03-27,27288.4740928,,,
2000-03-28,25993.1151274,,,
2000-03-29,24541.544911,,,
2000-03-30,23337.9710836,,,
2000-03-31,22305.0456135,0.0498306,0.13860632,0.03078978
2000-04-01,21156.0885264,,,
2000-04-02,19908.0,,,
2000-04-03,19323.0,,,
2000-04-04,17505.0,,,
2000-04-05,18877.182267,,,
2000-04-06,18182.0,,,
2000-04-07,17207.0,,,
2000-04-08,15473.0,,,
2000-04-09,15836.0,,,
2000-04-10,16528.0,,,
2000-04-11,17466.0,,,
2000-04-12,18724.0,,,
2000-04-13,21151.0,,,
2000-04-14,23174.9225175,,,
2000-04-15,23619.6425896,,,
2000-04-16,24204.7290378,,,
2000-04-17,27040.4824807,,,
2000-04-18,27506.2876778,,,
2000-04-19,29641.4431485,,,
2000-04-20,32031.4124917,,,
2000-04-21,31394.141686,,,
2000-04-22,27753.0907893,,,
2000-04-23,26243.8240429,,,
2000-04-24,23832.3200429,,,
2000-04-25,22824.037203,,,
2000-04-26,21977.9502058,,,
2000-04-27,20554.3594153,,,
2000-04-28,19867.0694898,,,
2000-04-29,19970.5752769,,,
2000-04-30,20491.0223585,0.13060488,0.21539952,0.03883606
2000-05-01,20682.9832726,,,
2000-05-02,21043.0944793,,,
2000-05-03,21062.6638066,,,
2000-05-04,21427.9537767,,,
2000-05-05,21905.4310899,,,
2000-05-06,22527.8829044,,,
2000-05-07,23415.6159458,,,
2000-05-08,23923.4500921,,,
2000-05-09,23437.6614449,,,
2000-05-10,22737.8300771,,,
2000-05-11,20535.5532842,,,
2000-05-12,17512.0263768,,,
2000-05-13,14611.7740472,,,
2000-05-14,12684.2389856,,,
2000-05-15,12090.3056597,,,
2000-05-16,13069.6061386,,,
2000-05-17,14582.0441789,,,
2000-05-18,15878.7746809,,,
2000-05-19,15874.4575865,,,
2000-05-20,14443.3070714,,,
2000-05-21,13444.462601,,,
2000-05-22,13481.0095526,,,
2000-05-23,13710.4564007,,,
2000-05-24,13541.2148254,,,
2000-05-25,13863.0650402,,,
2000-05-26,11314.3596324,,,
2000-05-27,9644.74317522,,,
2000-05-28,9125.88519562,,,
2000-05-29,8861.76731302,,,
2000-05-30,8947.73294331,,,
2000-05-31,8852.42216359,0.1012722,0.17916168,0.035306
2000-06-01,8521.55309373,,,
2000-06-02,8434.73484163,,,
2000-06-03,8373.59315895,,,
2000-06-04,7923.90229397,,,
2000-06-05,9069.0,,,
2000-06-06,9577.0,,,
2000-06-07,8926.0,,,
2000-06-08,9542.0,,,
2000-06-09,9539.0,,,
2000-06-10,8997.77126499,,,
2000-06-11,9310.71882086,,,
2000-06-12,11244.0,,,
2000-06-13,10196.0,,,
2000-06-14,9469.0,,,
2000-06-15,8919.0,,,
2000-06-16,8789.0,,,
2000-06-17,8109.0,,,
2000-06-18,8245.0,,,
2000-06-19,7894.0,,,
2000-06-20,6864.0,,,
2000-06-21,6445.0,,,
2000-06-22,5830.0,,,
2000-06-23,6377.0,,,
2000-06-24,7692.0,,,
2000-06-25,9359.30346232,,,
2000-06-26,7726.0,,,
2000-06-27,8665.0,,,
2000-06-28,9050.0,,,
2000-06-29,8335.0,,,
2000-06-30,7967.0,0.09537204,0.32875804,0.0504124
2000-07-01,7507.0,,,
2000-07-02,7755.0,,,
2000-07-03,8592.0,,,
2000-07-04,7751.0,,,
2000-07-05,8456.0,,,
2000-07-06,10846.0,,,
