Date,Month,Year,pH,Flow,Temp,Flow_gal,TP,TSS,NH3,TKN,NO2,NO3
8/4/1979,8,1979,,33,,33470000,,,0.5,,,
8/5/1979,8,1979,,33,,32940000,,,0.2,,,
8/6/1979,8,1979,,35,,35440000,2.9,,0.1,,,
8/7/1979,8,1979,,32,,32060000,,,0.1,,,
8/8/1979,8,1979,,32,,31500000,,,0.1,,,
8/9/1979,8,1979,,33,,32910000,2.6,,0.1,,,
8/10/1979,8,1979,,33,,32810000,2.6,,0.1,,,
8/11/1979,8,1979,,30,,29590000,,,0.2,,,
8/13/1979,8,1979,,31,,30750000,5.3,,0.1,,,
8/14/1979,8,1979,,31,,30500000,,,0.1,,,
8/15/1979,8,1979,,32,,32280000,3.8,,0.1,,,
8/16/1979,8,1979,,32,,31660000,,,0.3,,,
8/17/1979,8,1979,,32,,32030000,,,0.6,,,
8/18/1979,8,1979,,32,,31660000,,,0.7,,,
8/19/1979,8,1979,,31,,30940000,,,1.2,,,
8/20/1979,8,1979,,32,,32410000,3.7,,1.1,,,
8/21/1979,8,1979,,35,,35160000,,,0.3,,,
8/22/1979,8,1979,,33,,33120000,2.9,,0.3,,,
8/23/1979,8,1979,,35,,34620000,,,0.1,,,
8/24/1979,8,1979,,34,,34470000,,,0.1,,,
8/25/1979,8,1979,,34,,34140000,,,0.1,,,
8/26/1979,8,1979,,33,,33110000,,,0.1,,,
8/27/1979,8,1979,,34,,34220000,3.3,,0.3,,,
8/28/1979,8,1979,,33,,33330000,,,0.4,,,
8/29/1979,8,1979,,33,,33400000,3.8,,,,,
8/30/1979,8,1979,,33,,33490000,,,0.9,,,
8/31/1979,8,1979,,32,,32440000,,,0.7,,,
9/1/1979,9,1979,,34,,33550000,,,0.5,,,
9/2/1979,9,1979,,33,,32890000,,,5.3,,,
9/3/1979,9,1979,,34,,34240000,,,4.8,,,
9/4/1979,9,1979,,36,,35590000,3,,3.6,,,
9/5/1979,9,1979,,34,,34310000,,,0.5,,,
9/6/1979,9,1979,,34,,33520000,3.4,,0.2,,,
9/7/1979,9,1979,,34,,34280000,,,0.1,,,
9/8/1979,9,1979,,32,,32060000,,,0.1,,,
9/9/1979,9,1979,,32,,32260000,,,0.9,,,
9/10/1979,9,1979,,33,,32700000,,,0.1,,,
9/11/1979,9,1979,,31,,31460000,2.9,,0.1,,,
9/12/1979,9,1979,,32,,31590000,,,0.1,,,
9/13/1979,9,1979,,31,,31470000,2,,0.1,,,
9/14/1979,9,1979,,31,,31470000,,,0.1,,,
9/15/1979,9,1979,,32,,31570000,,,0.1,,,
9/16/1979,9,1979,,32,,31780000,,,0.1,,,
9/17/1979,9,1979,,33,,33280000,2.4,,0.1,,,
9/18/1979,9,1979,,32,,32220000,,,0.1,,,
9/19/1979,9,1979,,32,,31690000,2.5,,0.1,,,
9/20/1979,9,1979,,29,,29370000,,,0.1,,,
9/21/1979,9,1979,,29,,28780000,,,0.1,,,
9/22/1979,9,1979,,30,,29870000,,,0.1,,,
9/23/1979,9,1979,,32,,32030000,,,0.1,,,
9/24/1979,9,1979,,33,,33340000,2.8,,0.1,,,
9/25/1979,9,1979,,32,,32340000,,,2.4,,,
9/26/1979,9,1979,,16,,16000000,10.4,,22.9,,,
9/28/1979,9,1979,,22,,22000000,,,3.5,,,
9/29/1979,9,1979,,32,,31920000,,,3.8,,,
9/30/1979,9,1979,,31,,31460000,,,3,,,
10/1/1979,10,1979,,33,,32840000,2.5,,2.7,,,
10/2/1979,10,1979,,32,,31840000,,,1.6,,,
10/3/1979,10,1979,,32,,31620000,2.5,,0.1,,,
10/4/1979,10,1979,,31,,31300000,,,0.1,,,
10/5/1979,10,1979,,33,,32620000,,,0.1,,,
10/6/1979,10,1979,,33,,33060000,,,0.1,,,
10/7/1979,10,1979,,33,,32690000,,,0.1,,,
10/8/1979,10,1979,,34,,33910000,,,0.1,,,
10/9/1979,10,1979,,31,,31480000,1.2,,0.1,,,
10/10/1979,10,1979,,32,,31750000,,,1.2,,,
10/11/1979,10,1979,,30,,30090000,,,0.4,,,
10/12/1979,10,1979,,29,,28940000,2.2,,0.1,,,
10/13/1979,10,1979,,28,,28090000,,,0.1,,,
10/14/1979,10,1979,,34,,34090000,,,1.5,,,
10/15/1979,10,1979,,30,,30030000,4.3,,4.8,,,
10/16/1979,10,1979,,29,,29460000,2.7,,0.2,,,
10/17/1979,10,1979,,29,,28810000,,,0.2,,,
10/18/1979,10,1979,,29,,29120000,,,0.1,,,
10/19/1979,10,1979,,29,,28940000,2.5,,0.1,,,
10/20/1979,10,1979,,32,,32180000,,,0.1,,,
10/21/1979,10,1979,,31,,30780000,,,0.5,,,
10/22/1979,10,1979,,30,,30220000,3,,0.1,,,
10/23/1979,10,1979,,28,,27940000,,,0.1,,,
10/24/1979,10,1979,,30,,29500000,2.5,,0.1,,,
10/25/1979,10,1979,,33,,32620000,,,0.7,,,
10/26/1979,10,1979,,30,,29620000,,,0.1,,,
10/27/1979,10,1979,,35,,35330000,,,0.1,,,
10/28/1979,10,1979,,31,,31040000,,,0.6,,,
10/29/1979,10,1979,,33,,32590000,3.4,,3.7,,,
10/30/1979,10,1979,,31,,31000000,,,0.2,,,
10/31/1979,10,1979,,30,,30280000,3.5,,0.1,,,
11/1/1979,11,1979,,31,,30740000,,,0.1,,,
11/2/1979,11,1979,,30,,30250000,2.7,,0.1,,,
11/3/1979,11,1979,,43,,42520000,,,0.1,,,
11/4/1979,11,1979,,38,,37570000,,,0.1,,,
11/5/1979,11,1979,,33,,32920000,2.5,,0.6,,,
11/6/1979,11,1979,,33,,32560000,,,0.1,,,
11/10/1979,11,1979,,32,,32090000,,,0.1,,,
11/11/1979,11,1979,,32,,32490000,,,0.1,,,
11/12/1979,11,1979,,33,,32910000,,,0.1,,,
11/13/1979,11,1979,,32,,32190000,1.4,,0.1,,,
11/14/1979,11,1979,,31,,31080000,2.5,,0.1,,,
11/15/1979,11,1979,,32,,32160000,,,0.1,,,
11/16/1979,11,1979,,30,,30420000,2.9,,0.1,,,
11/17/1979,11,1979,,30,,29560000,,,0.1,,,
11/18/1979,11,1979,,31,,31410000,,,0.1,,,
11/19/1979,11,1979,,32,,31650000,3.2,,0.1,,,
11/20/1979,11,1979,,29,,28940000,,,0.1,,,
11/21/1979,11,1979,,31,,31370000,2.9,,0.1,,,
11/22/1979,11,1979,,37,,36940000,,,0.5,,,
11/23/1979,11,1979,,33,,32740000,,,0.1,,,
11/24/1979,11,1979,,32,,31660000,,,0.1,,,
11/25/1979,11,1979,,33,,32960000,,,0.1,,,
11/26/1979,11,1979,,34,,33560000,2,,0.1,,,
11/27/1979,11,1979,,33,,33310000,,,0.1,,,
11/28/1979,11,1979,,32,,32470000,2.9,,0.2,,,
11/29/1979,11,1979,,31,,30500000,,,0.2,,,
11/30/1979,11,1979,,33,,32570000,,,0.7,,,
12/1/1979,12,1979,,32,,32000000,,,1.4,,,
12/2/1979,12,1979,,32,,32120000,,,1.1,,,
12/3/1979,12,1979,,31,,31220000,3.2,,2,,,
12/4/1979,12,1979,,29,,29310000,,,2,,,
12/5/1979,12,1979,,29,,29220000,3,,2.3,,,
12/6/1979,12,1979,,31,,30660000,,,0.1,,,
12/7/1979,12,1979,,29,,28650000,,,0.5,,,
12/8/1979,12,1979,,32,,32140000,,,0.1,,,
12/9/1979,12,1979,,33,,32750000,,,0.5,,,
12/10/1979,12,1979,,31,,30530000,3.5,,0.2,,,
12/11/1979,12,1979,,32,,32410000,,,0.1,,,
12/12/1979,12,1979,,32,,32340000,,,0.1,,,
12/13/1979,12,1979,,31,,31250000,3.5,,2.8,,,
12/14/1979,12,1979,,30,,29840000,,,4.4,,,
12/15/1979,12,1979,,34,,33640000,,,5.1,,,
12/16/1979,12,1979,,33,,33220000,,,2.4,,,
12/17/1979,12,1979,,33,,33220000,3.2,,1.8,,,
12/18/1979,12,1979,,31,,31340000,,,0.1,,,
12/19/1979,12,1979,,32,,31970000,2.8,,0.1,,,
12/20/1979,12,1979,,32,,31890000,,,0.1,,,
12/21/1979,12,1979,,36,,35880000,,,1.1,,,
12/22/1979,12,1979,,36,,36430000,,,0.5,,,
12/23/1979,12,1979,,39,,38650000,,,1.3,,,
12/24/1979,12,1979,,71,,70500000,,,1.8,,,
12/25/1979,12,1979,,59,,58660000,,,0.1,,,
12/26/1979,12,1979,,47,,47050000,2,,0.6,,,
12/27/1979,12,1979,,39,,39270000,,,0.5,,,
12/28/1979,12,1979,,38,,37530000,3.2,,0.1,,,
12/29/1979,12,1979,,35,,35310000,,,0.7,,,
12/30/1979,12,1979,,37,,36630000,,,1.2,,,
12/31/1979,12,1979,,40,,39550000,,,0.4,,,
1/1/1980,1,1980,,45,,44800000,,,3.7,,,
1/2/1980,1,1980,,39,,39100000,2.3,,1.8,,,
1/3/1980,1,1980,,39,,39300000,,,0.4,,,
1/4/1980,1,1980,,36,,35800000,,,0.4,,,
1/5/1980,1,1980,,35,,34700000,1.7,,0.1,,,
1/6/1980,1,1980,,35,,35200000,,,0.1,,,
1/7/1980,1,1980,,34,,34200000,3,,0.4,,,
1/8/1980,1,1980,,36,,35600000,,,0.1,,,
1/9/1980,1,1980,,35,,34800000,,,0.1,,,
1/10/1980,1,1980,,53,,53200000,1.9,,1.9,,,
1/11/1980,1,1980,,51,,51400000,,,0.1,,,
1/12/1980,1,1980,,78,,77600000,,,0.1,,,
1/13/1980,1,1980,,77,,77400000,,,0.1,,,
1/14/1980,1,1980,,94,,94000000,2.5,,0.1,,,
1/15/1980,1,1980,,78,,78400000,,,0.1,,,
1/16/1980,1,1980,,75,,74900000,2.5,,0.1,,,
1/17/1980,1,1980,,73,,73200000,,,0.1,,,
1/18/1980,1,1980,,70,,69500000,,,0.1,,,
1/19/1980,1,1980,,66,,66200000,,,0.1,,,
1/20/1980,1,1980,,64,,64400000,,,0.1,,,
1/21/1980,1,1980,,57,,57000000,2.2,,0.1,,,
1/22/1980,1,1980,,51,,51000000,,,0.1,,,
1/23/1980,1,1980,,50,,49900000,2.2,,0.1,,,
1/24/1980,1,1980,,45,,44900000,,,0.1,,,
1/25/1980,1,1980,,55,,55400000,,,0.1,,,
1/26/1980,1,1980,,52,,51500000,,,0.1,,,
1/27/1980,1,1980,,46,,46100000,,,0.1,,,
1/28/1980,1,1980,,47,,46500000,2.2,,0.1,,,
1/29/1980,1,1980,,38,,38300000,,,1.9,,,
1/30/1980,1,1980,,35,,35200000,1.8,,0.4,,,
1/31/1980,1,1980,,34,,34200000,,,0.1,,,
2/1/1980,2,1980,,40,,40200000,,,0.1,,,
2/2/1980,2,1980,,52,,52000000,,,0.1,,,
2/4/1980,2,1980,,34,,34300000,2.2,,0.1,,,
2/5/1980,2,1980,,36,,35800000,,,0.1,,,
2/6/1980,2,1980,,34,,33700000,2,,0.1,,,
2/7/1980,2,1980,,36,,36300000,,,3.7,,,
2/8/1980,2,1980,,44,,44400000,,,3.9,,,
2/9/1980,2,1980,,35,,34900000,,,0.1,,,
2/10/1980,2,1980,,35,,35300000,,,0.1,,,
2/11/1980,2,1980,,34,,34100000,2.5,,0.1,,,
2/12/1980,2,1980,,35,,35000000,,,0.1,,,
2/13/1980,2,1980,,35,,34500000,3.5,,0.1,,,
2/14/1980,2,1980,,34,,33800000,,,0.3,,,
2/15/1980,2,1980,,47,,47000000,,,0.4,,,
2/16/1980,2,1980,,63,,63200000,,,0.1,,,
2/17/1980,2,1980,,78,,78000000,,,0.1,,,
2/18/1980,2,1980,,80,,79500000,,,0.1,,,
2/19/1980,2,1980,,83,,83000000,3,,0.1,,,
2/20/1980,2,1980,,82,,82000000,,,0.1,,,
2/21/1980,2,1980,,93,,93200000,2.3,,0.1,,,
2/22/1980,2,1980,,96,,95700000,,,0.1,,,
2/23/1980,2,1980,,80,,79700000,,,0.1,,,
2/24/1980,2,1980,,71,,71300000,,,0.1,,,
2/25/1980,2,1980,,67,,67000000,2.9,,0.1,,,
2/26/1980,2,1980,,66,,65500000,,,0.6,,,
2/27/1980,2,1980,,65,,65400000,3,,0.3,,,
2/28/1980,2,1980,,73,,73400000,,,0.1,,,
3/1/1980,3,1980,,66,,65600000,,,0.1,,,
3/2/1980,3,1980,,55,,54700000,,,0.1,,,
3/3/1980,3,1980,,66,,65800000,3.3,,0.1,,,
3/4/1980,3,1980,,64,,64400000,,,0.1,,,
3/5/1980,3,1980,,60,,60100000,3.3,,0.1,,,
3/6/1980,3,1980,,70,,70200000,,,1.3,,,
3/7/1980,3,1980,,73,,72700000,,,0.1,,,
3/8/1980,3,1980,,70,,70300000,,,0.1,,,
3/9/1980,3,1980,,64,,64300000,,,0.1,,,
3/10/1980,3,1980,,43,,43400000,3.6,,0.1,,,
3/11/1980,3,1980,,53,,53200000,,,0.1,,,
3/12/1980,3,1980,,47,,46500000,3.6,,0.6,,,
3/13/1980,3,1980,,44,,44200000,,,0.1,,,
3/14/1980,3,1980,,45,,44600000,,,0.1,,,
3/15/1980,3,1980,,43,,43300000,,,0.1,,,
3/16/1980,3,1980,,44,,44300000,,,0.1,,,
3/17/1980,3,1980,,42,,41500000,5.2,,0.1,,,
3/18/1980,3,1980,,40,,39600000,,,0.1,,,
3/19/1980,3,1980,,41,,40700000,5,,0.1,,,
3/20/1980,3,1980,,41,,40600000,,,0.1,,,
3/21/1980,3,1980,,42,,42100000,4.8,,0.1,,,
3/22/1980,3,1980,,41,,40700000,,,0.1,,,
3/23/1980,3,1980,,41,,40500000,,,0.1,,,
3/24/1980,3,1980,,41,,41200000,5,,0.1,,,
3/25/1980,3,1980,,43,,42900000,,,0.1,,,
3/26/1980,3,1980,,44,,43500000,4.3,,0.1,,,
3/27/1980,3,1980,,38,,38100000,,,3.6,,,
3/28/1980,3,1980,,41,,41000000,4.3,,1.4,,,
3/29/1980,3,1980,,40,,39700000,,,7.4,,,
3/30/1980,3,1980,,41,,40900000,,,0.2,,,
3/31/1980,3,1980,,40,,40000000,5.2,,0.1,,,
4/1/1980,4,1980,,42,,42300000,,,0.1,,,
4/2/1980,4,1980,,41,,41000000,4.8,,0.1,,,
4/3/1980,4,1980,,38,,37900000,,,0.1,,,
4/4/1980,4,1980,,37,,37200000,4.5,,0.1,,,
4/5/1980,4,1980,,46,,45600000,,,0.1,,,
4/6/1980,4,1980,,56,,56100000,,,0.4,,,
4/7/1980,4,1980,,44,,43600000,4.1,,0.1,,,
4/8/1980,4,1980,,44,,44000000,,,0.1,,,
4/9/1980,4,1980,,42,,41700000,4.7,,0.1,,,
4/10/1980,4,1980,,43,,42600000,,,0.1,,,
4/11/1980,4,1980,,43,,42600000,5,,0.1,,,
4/12/1980,4,1980,,42,,41800000,,,0.1,,,
4/13/1980,4,1980,,50,,49700000,,,0.1,,,
4/14/1980,4,1980,,46,,45500000,5.4,,0.1,,,
4/15/1980,4,1980,,39,,39400000,,,0.1,,,
4/16/1980,4,1980,,37,,37200000,5.3,,0.1,,,
4/17/1980,4,1980,,37,,37400000,,,0.1,,,
4/18/1980,4,1980,,38,,37900000,,,0.1,,,
4/19/1980,4,1980,,37,,36900000,,,0.1,,,
4/20/1980,4,1980,,39,,39000000,,,0.1,,,
4/21/1980,4,1980,,42,,41900000,5.8,,0.1,,,
4/22/1980,4,1980,,40,,40300000,,,0.1,,,
4/23/1980,4,1980,,39,,38700000,5.8,,0.1,,,
4/24/1980,4,1980,,39,,38600000,,,0.1,,,
4/25/1980,4,1980,,37,,36900000,,,0.1,,,
4/26/1980,4,1980,,35,,35100000,,,0.1,,,
4/27/1980,4,1980,,38,,38100000,,,0.1,,,
4/28/1980,4,1980,,38,,37700000,2.2,,0.1,,,
4/29/1980,4,1980,,37,,37000000,,,1.6,,,
4/30/1980,4,1980,,37,,36600000,2.3,,0.1,,,
5/1/1980,5,1980,,38,,38200000,,,0.1,,,
5/2/1980,5,1980,,37,,37200000,1.8,,0.1,,,
5/3/1980,5,1980,,37,,36600000,,,0.1,,,
5/4/1980,5,1980,,36,,35900000,,,0.1,,,
5/5/1980,5,1980,,38,,38300000,2.5,,0.1,,,
5/6/1980,5,1980,,38,,38100000,,,0.1,,,
5/7/1980,5,1980,,37,,37000000,,,0.1,,,
5/8/1980,5,1980,,37,,36900000,2,,0.1,,,
5/9/1980,5,1980,,38,,38200000,,,0.1,,,
5/10/1980,5,1980,,38,,37500000,,,0.1,,,
5/11/1980,5,1980,,39,,38500000,,,0.1,,,
5/12/1980,5,1980,,37,,37300000,4.5,,0.1,,,
5/13/1980,5,1980,,36,,36300000,,,0.1,,,
5/14/1980,5,1980,,37,,36700000,5.2,,0.1,,,
5/15/1980,5,1980,,36,,35500000,,,0.1,,,
5/16/1980,5,1980,,36,,35900000,,,0.1,,,
5/17/1980,5,1980,,34,,34400000,,,0.1,,,
5/18/1980,5,1980,,37,,36500000,,,0.1,,,
5/19/1980,5,1980,,37,,36500000,5.8,,0.4,,,
5/20/1980,5,1980,,38,,37500000,,,0.3,,,
5/21/1980,5,1980,,37,,37000000,,,0.2,,,
5/22/1980,5,1980,,37,,37000000,5.3,,9,,,
5/23/1980,5,1980,,34,,33800000,,,4,,,
5/24/1980,5,1980,,35,,34700000,,,6.4,,,
5/25/1980,5,1980,,33,,33200000,,,6.4,,,
5/26/1980,5,1980,,35,,35000000,,,7.3,,,
5/27/1980,5,1980,,34,,34200000,5.7,,8,,,
5/28/1980,5,1980,,35,,35000000,,,9,,,
5/29/1980,5,1980,,34,,33600000,,,8.6,,,
5/30/1980,5,1980,,34,,33600000,5.5,,8.6,,,
5/31/1980,5,1980,,34,,33900000,,,6.5,,,
6/1/1980,6,1980,,36,,36200000,,,9,,,
6/2/1980,6,1980,,38,,37900000,5.8,,9,,,
6/3/1980,6,1980,,38,,37800000,,,9.9,,,
6/4/1980,6,1980,,36,,35800000,5.7,,10.3,,,
6/5/1980,6,1980,,32,,32400000,,,10.9,,,
6/6/1980,6,1980,,34,,34100000,,,10.9,,,
6/7/1980,6,1980,,34,,34100000,,,9.7,,,
6/8/1980,6,1980,,33,,33100000,,,10.1,,,
6/9/1980,6,1980,,33,,33100000,5.8,,12.9,,,
6/10/1980,6,1980,,35,,35000000,,,14.9,,,
6/11/1980,6,1980,,34,,33800000,5.8,,14,,,
6/12/1980,6,1980,,34,,33800000,,,15.3,,,
6/13/1980,6,1980,,34,,33500000,,,14.3,,,
6/14/1980,6,1980,,34,,34100000,,,12.9,,,
6/15/1980,6,1980,,34,,34100000,,,12,,,
6/16/1980,6,1980,,33,,32900000,5.9,,10.6,,,
6/17/1980,6,1980,,34,,34400000,,,12,,,
6/18/1980,6,1980,,34,,34200000,8.2,,10,,,
6/19/1980,6,1980,,34,,33700000,,,10,,,
6/20/1980,6,1980,,34,,33900000,,,10.4,,,
6/21/1980,6,1980,,34,,34100000,,,10.1,,,
6/22/1980,6,1980,,34,,34200000,,,10.2,,,
6/23/1980,6,1980,,33,,33200000,5.5,,10.9,,,
6/24/1980,6,1980,,34,,33900000,,,11.2,,,
6/25/1980,6,1980,,34,,34200000,5.3,,10.5,,,
6/26/1980,6,1980,,35,,35400000,,,10.4,,,
6/27/1980,6,1980,,31,,31400000,,,9.8,,,
6/28/1980,6,1980,,38,,37900000,,,8.3,,,
6/29/1980,6,1980,,40,,39800000,,,4.8,,,
6/30/1980,6,1980,,38,,37800000,5.7,,7.4,,,
7/1/1980,7,1980,,34,,34200000,,,8.8,,,
7/2/1980,7,1980,,28,,27600000,5.1,,9.8,,,
7/3/1980,7,1980,,34,,33700000,,,5.9,,,
7/4/1980,7,1980,,36,,35500000,,,7.8,,,
7/5/1980,7,1980,,34,,33700000,,,3.2,,,
7/6/1980,7,1980,,34,,33700000,,,2,,,
7/7/1980,7,1980,,34,,33600000,4.8,,4.2,,,
7/8/1980,7,1980,,36,,36000000,,,8.2,,,
7/9/1980,7,1980,,34,,33800000,5,,5.7,,,
7/10/1980,7,1980,,33,,33000000,,,5.3,,,
7/11/1980,7,1980,,33,,33000000,,,6.4,,,
7/12/1980,7,1980,,35,,35100000,,,6.2,,,
7/13/1980,7,1980,,35,,34800000,,,6.4,,,
7/14/1980,7,1980,,34,,33600000,5,,6,,,
7/15/1980,7,1980,,34,,34000000,,,6.2,,,
7/16/1980,7,1980,,34,,34000000,2.4,,4.1,,,
7/17/1980,7,1980,,33,,32600000,,,1.1,,,
7/18/1980,7,1980,,33,,32900000,,,1.6,,,
7/19/1980,7,1980,,33,,32800000,,,,,,
7/20/1980,7,1980,,32,,31900000,,,0.1,,,
7/21/1980,7,1980,,31,,30700000,5.2,,0.1,,,
7/22/1980,7,1980,,34,,33700000,,,0.1,,,
7/23/1980,7,1980,,35,,34600000,5.2,,0.1,,,
7/24/1980,7,1980,,34,,34000000,,,0.1,,,
7/25/1980,7,1980,,33,,33000000,,,0.2,,,
7/26/1980,7,1980,,32,,31800000,,,0.1,,,
7/27/1980,7,1980,,32,,31500000,,,0.1,,,
7/28/1980,7,1980,,33,,33000000,2.2,,0.1,,,
7/29/1980,7,1980,,35,,34900000,,,0.1,,,
7/30/1980,7,1980,,34,,33800000,2.3,,0.1,,,
7/31/1980,7,1980,,33,,33200000,,,0.1,,,
8/1/1980,8,1980,,34,,33600000,2,,2.2,,,
8/2/1980,8,1980,,33,,33000000,,,1.8,,,
8/3/1980,8,1980,,34,,33600000,,,0.1,,,
8/4/1980,8,1980,,33,,33000000,1.7,,0.1,,,
8/5/1980,8,1980,,31,,30800000,,,0.1,,,
8/6/1980,8,1980,,31,,30800000,1.8,,0.1,,,
8/7/1980,8,1980,,31,,30800000,,,0.1,,,
8/8/1980,8,1980,,32,,31500000,,,0.1,,,
8/9/1980,8,1980,,31,,31000000,,,0.1,,,
8/10/1980,8,1980,,32,,31900000,,,0.4,,,
8/11/1980,8,1980,,32,,31500000,1.8,,0.1,,,
8/12/1980,8,1980,,34,,34300000,,,0.1,,,
8/13/1980,8,1980,,33,,32700000,1.7,,0.1,,,
8/14/1980,8,1980,,33,,32700000,,,0.1,,,
8/15/1980,8,1980,,34,,33700000,,,0.1,,,
8/16/1980,8,1980,,32,,32200000,,,0.1,,,
8/17/1980,8,1980,,32,,32300000,,,0.4,,,
8/18/1980,8,1980,,31,,31200000,1.8,,0.1,,,
8/19/1980,8,1980,,33,,32700000,,,0.1,,,
8/20/1980,8,1980,,35,,34600000,1.8,,0.1,,,
8/21/1980,8,1980,,33,,33000000,,,0.1,,,
8/22/1980,8,1980,,32,,32000000,,,0.1,,,
8/23/1980,8,1980,,34,,34400000,,,0.1,,,
8/24/1980,8,1980,,35,,34500000,,,0.1,,,
8/25/1980,8,1980,,34,,33500000,2.3,,0.1,,,
8/26/1980,8,1980,,34,,33900000,,,0.1,,,
8/27/1980,8,1980,,33,,32700000,2,,0.1,,,
8/28/1980,8,1980,,32,,31700000,,,0.1,,,
8/29/1980,8,1980,,32,,31700000,1.7,,0.1,,,
8/30/1980,8,1980,,37,,37400000,,,0.1,,,
8/31/1980,8,1980,,34,,33700000,,,0.2,,,
9/1/1980,9,1980,,32,,31600000,,,0.2,,,
9/2/1980,9,1980,,35,,34700000,1.8,,0.1,,,
9/3/1980,9,1980,,35,,35100000,,,0.1,,,
9/4/1980,9,1980,,33,,33100000,2.5,,0.1,,,
9/5/1980,9,1980,,34,,34100000,,,0.1,,,
9/6/1980,9,1980,,35,,34600000,,,0.1,,,
9/7/1980,9,1980,,36,,36000000,,,0.1,,,
9/8/1980,9,1980,,36,,35700000,3,,0.1,,,
9/9/1980,9,1980,,35,,35100000,,,0.1,,,
9/10/1980,9,1980,,36,,35600000,2.3,,0.1,,,
9/11/1980,9,1980,,35,,34800000,,,0.1,,,
9/12/1980,9,1980,,34,,34300000,,,0.1,,,
9/13/1980,9,1980,,35,,34700000,,,0.1,,,
9/14/1980,9,1980,,35,,35000000,,,0.1,,,
9/15/1980,9,1980,,34,,34000000,3.6,,0.1,,,
9/16/1980,9,1980,,35,,35300000,,,0.1,,,
9/17/1980,9,1980,,34,,34100000,4.8,,2,,,
9/18/1980,9,1980,,34,,33600000,,,3,,,
9/19/1980,9,1980,,35,,34800000,,,10,,,
9/20/1980,9,1980,,35,,34800000,,,11.6,,,
9/21/1980,9,1980,,35,,35300000,,,11.4,,,
9/22/1980,9,1980,,35,,34500000,6.8,,8.8,,,
9/23/1980,9,1980,,34,,33700000,,,6,,,
9/24/1980,9,1980,,32,,31900000,6.8,,4.2,,,
9/25/1980,9,1980,,33,,33100000,,,2.7,,,
9/26/1980,9,1980,,33,,32500000,,,1.3,,,
9/27/1980,9,1980,,33,,32700000,,,1.1,,,
9/28/1980,9,1980,,33,,32500000,,,2.6,,,
9/29/1980,9,1980,,34,,33500000,6.8,,1.6,,,
9/30/1980,9,1980,,33,,33000000,,,1.6,,,
10/1/1980,10,1980,,32,,32200000,7.4,,0.4,,,
10/2/1980,10,1980,,33,,32700000,,,0.1,,,
10/3/1980,10,1980,,33,,33100000,,,0.2,,,
10/4/1980,10,1980,,37,,37000000,,,0.1,,,
10/5/1980,10,1980,,34,,33800000,,,0.1,,,
10/6/1980,10,1980,,33,,32900000,,,0.1,,,
10/7/1980,10,1980,,35,,34600000,7.5,,0.4,,,
10/8/1980,10,1980,,34,,33600000,,,0.1,,,
10/9/1980,10,1980,,34,,33900000,6.8,,0.1,,,
10/10/1980,10,1980,,32,,32000000,,,0.1,,,
10/11/1980,10,1980,,34,,34000000,,,0.1,,,
10/12/1980,10,1980,,34,,34200000,,,0.1,,,
10/13/1980,10,1980,,35,,34600000,,,0.1,,,
10/14/1980,10,1980,,35,,34600000,7.6,,0.1,,,
10/15/1980,10,1980,,32,,32300000,,,0.1,,,
10/16/1980,10,1980,,32,,32000000,6.9,,2.5,,,
10/17/1980,10,1980,,33,,32700000,,,0.1,,,
10/18/1980,10,1980,,32,,32400000,,,0.1,,,
10/19/1980,10,1980,,34,,34300000,,,0.1,,,
10/20/1980,10,1980,,33,,33400000,7.4,,0.1,,,
10/21/1980,10,1980,,34,,34400000,,,0.1,,,
10/22/1980,10,1980,,33,,32600000,,,0.1,,,
10/23/1980,10,1980,,33,,33000000,5.8,,0.1,,,
10/24/1980,10,1980,,35,,35300000,,,0.1,,,
10/25/1980,10,1980,,34,,33800000,,,0.1,,,
10/26/1980,10,1980,,34,,33900000,,,0.1,,,
10/27/1980,10,1980,,34,,34200000,6.5,,0.1,,,
10/28/1980,10,1980,,33,,33400000,,,0.1,,,
10/29/1980,10,1980,,35,,34700000,7.4,,0.1,,,
10/30/1980,10,1980,,33,,33000000,,,0.1,,,
10/31/1980,10,1980,,33,,33300000,,,0.1,,,
11/1/1980,11,1980,,34,,33900000,,,0.1,,,
11/2/1980,11,1980,,34,,33600000,,,0.1,,,
11/3/1980,11,1980,,34,,33500000,7.9,,0.1,,,
11/4/1980,11,1980,,33,,33400000,,,2.4,,,
11/5/1980,11,1980,,33,,32500000,,,8.4,,,
11/6/1980,11,1980,,32,,32100000,7.8,,4.3,,,
11/7/1980,11,1980,,33,,32800000,,,8.4,,,
11/8/1980,11,1980,,33,,33400000,,,14.7,,,
11/9/1980,11,1980,,34,,34400000,,,17.4,,,
11/10/1980,11,1980,,36,,35500000,8.5,,16.7,,,
11/11/1980,11,1980,,34,,34200000,,,12.7,,,
11/12/1980,11,1980,,35,,34600000,7.8,,7,,,
11/13/1980,11,1980,,33,,33400000,,,2.8,,,
11/14/1980,11,1980,,34,,33600000,,,,,,
11/15/1980,11,1980,,33,,33300000,,,0.1,,,
11/16/1980,11,1980,,35,,35000000,,,0.1,,,
11/17/1980,11,1980,,34,,34000000,7.6,,2.3,,,
11/18/1980,11,1980,,42,,42200000,,,6.7,,,
11/19/1980,11,1980,,41,,40800000,6.7,,1.5,,,
11/20/1980,11,1980,,41,,40900000,,,0.7,,,
11/21/1980,11,1980,,33,,33400000,,,0.1,,,
