Date,Month,Year,Flow,NH3,NO2,NO3,PO4
8-Oct-95,10,1995,23.811,,,,
9-Oct-95,10,1995,24.97,,,,
10-Oct-95,10,1995,24.17,0.1,,,
11-Oct-95,10,1995,23.61,,,,
12-Oct-95,10,1995,24.43,,,,
13-Oct-95,10,1995,25.26,,,,
14-Oct-95,10,1995,24.14,,,,
15-Oct-95,10,1995,23.4,,,,
16-Oct-95,10,1995,23.74,0.1,0.002,17,
17-Oct-95,10,1995,23.07,,,,
18-Oct-95,10,1995,24.02,,,,
19-Oct-95,10,1995,23.82,,,,
20-Oct-95,10,1995,23.89,,,,
21-Oct-95,10,1995,25.28,,,,
22-Oct-95,10,1995,23.22,,,,
23-Oct-95,10,1995,24.4,,,,
24-Oct-95,10,1995,24.12,,,,
25-Oct-95,10,1995,24.34,,,,
26-Oct-95,10,1995,24.31,0.1,,,
27-Oct-95,10,1995,24.68,,,,
28-Oct-95,10,1995,26.53,,,,
29-Oct-95,10,1995,25.15,0.1,0.002,15,
30-Oct-95,10,1995,25.03,,,,
31-Oct-95,10,1995,23.88,,,,
1-Nov-95,11,1995,24.73,,,,
2-Nov-95,11,1995,25.26,,,,
3-Nov-95,11,1995,25.49,,,,
4-Nov-95,11,1995,27.94,,,,
5-Nov-95,11,1995,24.6,,,,
6-Nov-95,11,1995,26.19,,,,
7-Nov-95,11,1995,27.32,,,,
8-Nov-95,11,1995,21.92,0.1,,,13
9-Nov-95,11,1995,23.87,,,,
10-Nov-95,11,1995,24.65,,,,
11-Nov-95,11,1995,25.33,,,,
12-Nov-95,11,1995,25.95,,,,
13-Nov-95,11,1995,25.94,,,,
14-Nov-95,11,1995,26.41,0.1,0.098,16,
15-Nov-95,11,1995,25.34,,,,
16-Nov-95,11,1995,25.19,,,,
17-Nov-95,11,1995,25.74,,,,
18-Nov-95,11,1995,25.58,,,,
19-Nov-95,11,1995,25.53,,,,
20-Nov-95,11,1995,26.49,0.1,,,
21-Nov-95,11,1995,25.04,,,,
22-Nov-95,11,1995,25.19,,,,
23-Nov-95,11,1995,23.55,,,,
24-Nov-95,11,1995,33.81,,,,
25-Nov-95,11,1995,16.33,,,,
26-Nov-95,11,1995,25.6,0.1,0.005,17,
27-Nov-95,11,1995,25.68,,,,
28-Nov-95,11,1995,25.69,,,,
29-Nov-95,11,1995,26.2,,,,
30-Nov-95,11,1995,25.29,,,,
1-Dec-95,12,1995,26.5,,,,
2-Dec-95,12,1995,26.43,,,,
3-Dec-95,12,1995,26.23,,,,
4-Dec-95,12,1995,25.66,0.1,,,
5-Dec-95,12,1995,24.658,,,,
6-Dec-95,12,1995,25.028,,,,
7-Dec-95,12,1995,26.329,,,,
8-Dec-95,12,1995,24.68,,,,
9-Dec-95,12,1995,29.68,,,,
10-Dec-95,12,1995,27.35,,,,
11-Dec-95,12,1995,25.92,,,,
12-Dec-95,12,1995,31.619,0.1,0.002,14,8.4
13-Dec-95,12,1995,26.908,,,,
14-Dec-95,12,1995,26.029,,,,
15-Dec-95,12,1995,28.89,,,,
16-Dec-95,12,1995,26.17,,,,
17-Dec-95,12,1995,24.63,,,,
18-Dec-95,12,1995,26.65,,,,
19-Dec-95,12,1995,25.599,,,,
20-Dec-95,12,1995,26.398,0.1,,,
21-Dec-95,12,1995,25.108,,,,
22-Dec-95,12,1995,26.85,,,,
23-Dec-95,12,1995,24.51,,,,
24-Dec-95,12,1995,24.17,,,,
25-Dec-95,12,1995,22.45,0.24,0.004,13,
26-Dec-95,12,1995,23.81,,,,
27-Dec-95,12,1995,24.149,,,,
28-Dec-95,12,1995,23.789,,,,
29-Dec-95,12,1995,24.67,,,,
30-Dec-95,12,1995,25.64,,,,
31-Dec-95,12,1995,23.52,,,,
1-Jan-96,1,1996,26.95,,,,
2-Jan-96,1,1996,23,,,,
3-Jan-96,1,1996,26,,,,
4-Jan-96,1,1996,25.74,0.1,,,
5-Jan-96,1,1996,25.53,,,,
6-Jan-96,1,1996,25.26,,,,
7-Jan-96,1,1996,26.82,,,,
8-Jan-96,1,1996,22.74,0.1,0.004,15,
9-Jan-96,1,1996,24.99,,,,
10-Jan-96,1,1996,24.93,,,,
11-Jan-96,1,1996,25.04,,,,
12-Jan-96,1,1996,25.41,,,,
13-Jan-96,1,1996,24.66,,,,
14-Jan-96,1,1996,25.44,,,,
15-Jan-96,1,1996,22.56,,,,
16-Jan-96,1,1996,29.72,0.1,,,9.2
17-Jan-96,1,1996,28.98,,,,
18-Jan-96,1,1996,26.86,,,,
19-Jan-96,1,1996,26.83,,,,
20-Jan-96,1,1996,28.32,,,,
21-Jan-96,1,1996,34.02,,,,
22-Jan-96,1,1996,21.23,,,,
23-Jan-96,1,1996,27.5,,,,
24-Jan-96,1,1996,26.87,0.1,0.007,16,
25-Jan-96,1,1996,27.82,,,,
26-Jan-96,1,1996,27.07,,,,
27-Jan-96,1,1996,32.21,,,,
28-Jan-96,1,1996,28.85,0.26,,,
29-Jan-96,1,1996,28.23,,,,
30-Jan-96,1,1996,28.92,,,,
31-Jan-96,1,1996,35.6,,,,
1-Feb-96,2,1996,32.129,,,,
2-Feb-96,2,1996,29.899,,,,
3-Feb-96,2,1996,29.97,,,,
4-Feb-96,2,1996,36.62,,,,
5-Feb-96,2,1996,36.859,,,,
6-Feb-96,2,1996,33.719,,,,
7-Feb-96,2,1996,32.189,0.1,0.023,14,
8-Feb-96,2,1996,31.359,,,,
9-Feb-96,2,1996,30.309,,,,
10-Feb-96,2,1996,29.3,,,,
11-Feb-96,2,1996,27.61,,,,
12-Feb-96,2,1996,32.919,,,,
13-Feb-96,2,1996,34.759,,,,
14-Feb-96,2,1996,20.479,,,,
15-Feb-96,2,1996,28.299,0.1,,,
16-Feb-96,2,1996,23.689,,,,
17-Feb-96,2,1996,26.81,,,,
18-Feb-96,2,1996,28.56,,,,
19-Feb-96,2,1996,31.41,,,,
20-Feb-96,2,1996,34.219,0.1,0.002,14,8.6
21-Feb-96,2,1996,37.629,,,,
22-Feb-96,2,1996,35.219,,,,
23-Feb-96,2,1996,32.839,,,,
24-Feb-96,2,1996,32.94,,,,
25-Feb-96,2,1996,30.38,,,,
26-Feb-96,2,1996,31.759,0.1,,,
27-Feb-96,2,1996,31.509,,,,
28-Feb-96,2,1996,30.189,,,,
29-Feb-96,2,1996,30.959,,,,
1-Mar-96,3,1996,28.55,,,,
2-Mar-96,3,1996,28.82,,,,
3-Mar-96,3,1996,28.62,,,,
4-Mar-96,3,1996,31.257,,,,
5-Mar-96,3,1996,29.837,,,,
6-Mar-96,3,1996,29.407,0.1,0.013,18,9.5
7-Mar-96,3,1996,28.897,,,,
8-Mar-96,3,1996,27.657,,,,
9-Mar-96,3,1996,27.68,,,,
10-Mar-96,3,1996,26.23,,,,
11-Mar-96,3,1996,28.737,,,,
12-Mar-96,3,1996,29.627,0.1,,,
13-Mar-96,3,1996,30.207,,,,
14-Mar-96,3,1996,30.267,,,,
15-Mar-96,3,1996,29.507,,,,
16-Mar-96,3,1996,28.2,,,,
17-Mar-96,3,1996,28.47,,,,
18-Mar-96,3,1996,27.667,,,,
19-Mar-96,3,1996,27.427,0.1,0.059,16,
20-Mar-96,3,1996,27.457,,,,
21-Mar-96,3,1996,27.507,,,,
22-Mar-96,3,1996,26.627,,,,
23-Mar-96,3,1996,25.25,,,,
24-Mar-96,3,1996,24.99,,,,
25-Mar-96,3,1996,25.877,0.1,,,
26-Mar-96,3,1996,25.697,,,,
27-Mar-96,3,1996,25.847,,,,
28-Mar-96,3,1996,26.037,,,,
29-Mar-96,3,1996,25.157,,,,
30-Mar-96,3,1996,25.77,,,,
31-Mar-96,3,1996,22.85,,,,
1-Apr-96,4,1996,25.925,,,,
2-Apr-96,4,1996,26.145,,,,
3-Apr-96,4,1996,25.993,,,,
4-Apr-96,4,1996,23.783,0.1,0.013,17,
5-Apr-96,4,1996,27.595,,,,
6-Apr-96,4,1996,25.17,,,,
7-Apr-96,4,1996,23.97,,,,
8-Apr-96,4,1996,26.295,,,,
9-Apr-96,4,1996,23.665,,,,
10-Apr-96,4,1996,28.192,0.1,,,
11-Apr-96,4,1996,28.182,,,,
12-Apr-96,4,1996,22.325,,,,
13-Apr-96,4,1996,27.96,,,,
14-Apr-96,4,1996,19.94,,,,
15-Apr-96,4,1996,24.802,,,,
16-Apr-96,4,1996,25.012,0.1,0.001,17,11
17-Apr-96,4,1996,24.882,,,,
18-Apr-96,4,1996,24.572,,,,
19-Apr-96,4,1996,24.645,,,,
20-Apr-96,4,1996,23.88,,,,
21-Apr-96,4,1996,23.77,,,,
22-Apr-96,4,1996,25.132,0.1,,,
23-Apr-96,4,1996,24.712,,,,
24-Apr-96,4,1996,24.602,,,,
25-Apr-96,4,1996,24.372,,,,
26-Apr-96,4,1996,24.772,,,,
27-Apr-96,4,1996,22.94,,,,
28-Apr-96,4,1996,23.4,0.1,0.064,20,
29-Apr-96,4,1996,24.152,,,,
30-Apr-96,4,1996,24.562,,,,
1-May-96,5,1996,26.712,,,,
2-May-96,5,1996,24.202,,,,
3-May-96,5,1996,24.972,,,,
4-May-96,5,1996,21.88,,,,
5-May-96,5,1996,22.59,,,,
6-May-96,5,1996,24.112,,,,
7-May-96,5,1996,23.892,,,,
8-May-96,5,1996,23.852,,,,
9-May-96,5,1996,23.922,0.1,,,
10-May-96,5,1996,23.772,,,,
11-May-96,5,1996,23.71,,,,
12-May-96,5,1996,23.28,,,,
13-May-96,5,1996,24.632,,,,
14-May-96,5,1996,24.782,,,,
15-May-96,5,1996,26.362,0.1,0.004,17,9.5
16-May-96,5,1996,25.882,,,,
17-May-96,5,1996,25.292,,,,
18-May-96,5,1996,25.23,,,,
19-May-96,5,1996,23.33,,,,
20-May-96,5,1996,26.122,,,,
21-May-96,5,1996,24.812,0.1,,,
22-May-96,5,1996,24.582,,,,
23-May-96,5,1996,24.552,,,,
24-May-96,5,1996,24.522,,,,
25-May-96,5,1996,23.71,,,,
26-May-96,5,1996,22.67,,,,
27-May-96,5,1996,22.51,0.1,0.013,15,
28-May-96,5,1996,25.042,,,,
29-May-96,5,1996,25.342,,,,
30-May-96,5,1996,25.402,,,,
31-May-96,5,1996,24.692,,,,
1-Jun-96,6,1996,24.32,,,,
2-Jun-96,6,1996,22.13,,,,
3-Jun-96,6,1996,24.325,,,,
4-Jun-96,6,1996,23.945,,,,
5-Jun-96,6,1996,24.465,,,,
6-Jun-96,6,1996,26.185,0.1,,,
7-Jun-96,6,1996,21.565,,,,
8-Jun-96,6,1996,24.08,,,,
9-Jun-96,6,1996,21.81,,,,
10-Jun-96,6,1996,24.265,,,,
11-Jun-96,6,1996,23.905,,,,
12-Jun-96,6,1996,24.205,0.1,0.002,19,11
13-Jun-96,6,1996,24.085,,,,
14-Jun-96,6,1996,24.075,,,,
15-Jun-96,6,1996,22.38,,,,
16-Jun-96,6,1996,22.36,,,,
17-Jun-96,6,1996,22.335,,,,
18-Jun-96,6,1996,24.815,0.1,,,
19-Jun-96,6,1996,24.815,,,,
20-Jun-96,6,1996,24.635,,,,
21-Jun-96,6,1996,24.635,,,,
22-Jun-96,6,1996,20.72,,,,
23-Jun-96,6,1996,20.73,,,,
24-Jun-96,6,1996,23.615,0.1,0.003,15,
25-Jun-96,6,1996,23.735,,,,
26-Jun-96,6,1996,22.695,,,,
27-Jun-96,6,1996,20.875,,,,
28-Jun-96,6,1996,25.155,,,,
29-Jun-96,6,1996,25.156,,,,
30-Jun-96,6,1996,19.48,,,,
1-Jul-96,7,1996,22.849,0.1,,,
2-Jul-96,7,1996,22.96,,,,
3-Jul-96,7,1996,20.39,,,,
4-Jul-96,7,1996,20.79,,,,
5-Jul-96,7,1996,22.53,,,,
6-Jul-96,7,1996,21.31,,,,
7-Jul-96,7,1996,22.5,,,,
8-Jul-96,7,1996,22.93,,,,
9-Jul-96,7,1996,23.39,,,,
10-Jul-96,7,1996,23.67,0.1,0.002,15,11
11-Jul-96,7,1996,23.44,,,,
12-Jul-96,7,1996,23.9,,,,
13-Jul-96,7,1996,23.1,,,,
14-Jul-96,7,1996,23.22,,,,
15-Jul-96,7,1996,24.88,,,,
16-Jul-96,7,1996,26.79,,,,
17-Jul-96,7,1996,22.34,,,,
18-Jul-96,7,1996,23.995,0.1,,,
19-Jul-96,7,1996,25.46,,,,
20-Jul-96,7,1996,22.01,,,,
21-Jul-96,7,1996,22.95,,,,
22-Jul-96,7,1996,24.32,,,,
23-Jul-96,7,1996,23.32,,,,
24-Jul-96,7,1996,25.885,0.1,0.002,14,
25-Jul-96,7,1996,21.97,,,,
26-Jul-96,7,1996,23.16,,,,
27-Jul-96,7,1996,22.24,,,,
28-Jul-96,7,1996,22.82,0.1,,,
29-Jul-96,7,1996,24.05,,,,
30-Jul-96,7,1996,23.14,,,,
31-Jul-96,7,1996,24.015,,,,
1-Aug-96,8,1996,24.3,,,,
2-Aug-96,8,1996,24.68,,,,
3-Aug-96,8,1996,22.88,,,,
4-Aug-96,8,1996,22.84,,,,
5-Aug-96,8,1996,24.6,,,,
6-Aug-96,8,1996,25.02,,,,
7-Aug-96,8,1996,24.14,0.16,0.002,16,11
8-Aug-96,8,1996,24.4,,,,
9-Aug-96,8,1996,24.93,,,,
10-Aug-96,8,1996,23.57,,,,
11-Aug-96,8,1996,22.73,,,,
12-Aug-96,8,1996,23.67,0.1,,,
13-Aug-96,8,1996,24.03,,,,
14-Aug-96,8,1996,27.44,,,,
15-Aug-96,8,1996,21.86,,,,
16-Aug-96,8,1996,23.41,,,,
17-Aug-96,8,1996,22.52,,,,
18-Aug-96,8,1996,22.08,,,,
19-Aug-96,8,1996,23.47,,,,
20-Aug-96,8,1996,23.37,0.1,0.003,15,
21-Aug-96,8,1996,23.99,,,,
22-Aug-96,8,1996,22.93,,,,
23-Aug-96,8,1996,22.84,,,,
24-Aug-96,8,1996,21.79,,,,
25-Aug-96,8,1996,22.05,0.1,,,
26-Aug-96,8,1996,23.56,,,,
27-Aug-96,8,1996,23.54,,,,
28-Aug-96,8,1996,24.11,,,,
29-Aug-96,8,1996,23.17,,,,
30-Aug-96,8,1996,23.22,,,,
31-Aug-96,8,1996,21.41,,,,
1-Sep-96,9,1996,21.16,,,,
2-Sep-96,9,1996,22.208,,,,
3-Sep-96,9,1996,23.338,,,,
4-Sep-96,9,1996,25.458,0.1,0.003,14,11
5-Sep-96,9,1996,22.038,,,,
6-Sep-96,9,1996,23.378,,,,
7-Sep-96,9,1996,20.05,,,,
8-Sep-96,9,1996,23.66,,,,
9-Sep-96,9,1996,23.218,,,,
10-Sep-96,9,1996,22.888,,,,
11-Sep-96,9,1996,22.938,,,,
12-Sep-96,9,1996,24.118,0.1,,,
13-Sep-96,9,1996,21.648,,,,
14-Sep-96,9,1996,22.71,,,,
15-Sep-96,9,1996,22.58,,,,
16-Sep-96,9,1996,23.488,,,,
17-Sep-96,9,1996,23.738,0.1,0.003,18,
18-Sep-96,9,1996,25.188,,,,
19-Sep-96,9,1996,23.188,,,,
20-Sep-96,9,1996,24.038,,,,
21-Sep-96,9,1996,20.35,,,,
22-Sep-96,9,1996,23.32,,,,
23-Sep-96,9,1996,25.518,0.1,,,
24-Sep-96,9,1996,25.248,,,,
25-Sep-96,9,1996,26.268,,,,
26-Sep-96,9,1996,25.328,,,,
27-Sep-96,9,1996,24.198,,,,
28-Sep-96,9,1996,24.33,,,,
29-Sep-96,9,1996,23.39,,,,
30-Sep-96,9,1996,24.17,,,,
1-Oct-96,10,1996,24.47,,,,
2-Oct-96,10,1996,25.07,0.1,0.006,17,12
3-Oct-96,10,1996,25.1,,,,
4-Oct-96,10,1996,25,,,,
5-Oct-96,10,1996,24.82,,,,
6-Oct-96,10,1996,21.39,,,,
7-Oct-96,10,1996,25.48,2,,,
8-Oct-96,10,1996,24.18,,,,
9-Oct-96,10,1996,24.25,,,,
10-Oct-96,10,1996,23.62,,,,
11-Oct-96,10,1996,23.04,,,,
12-Oct-96,10,1996,22.73,,,,
13-Oct-96,10,1996,24.04,,,,
14-Oct-96,10,1996,22.75,,,,
15-Oct-96,10,1996,22.76,,,,
16-Oct-96,10,1996,25.34,,,,
17-Oct-96,10,1996,22.91,0.1,0.002,18,
18-Oct-96,10,1996,23.12,,,,
19-Oct-96,10,1996,23.38,,,,
20-Oct-96,10,1996,23.29,,,,
21-Oct-96,10,1996,24.81,,,,
22-Oct-96,10,1996,24.56,,,,
23-Oct-96,10,1996,23.96,0.1,,,
24-Oct-96,10,1996,23.65,,,,
25-Oct-96,10,1996,24.37,,,,
26-Oct-96,10,1996,24.17,,,,
27-Oct-96,10,1996,23.57,0.1,0.002,16,
28-Oct-96,10,1996,23.79,,,,
29-Oct-96,10,1996,23.65,,,,
30-Oct-96,10,1996,24.81,,,,
31-Oct-96,10,1996,24.28,,,,
1-Nov-96,11,1996,24.65,,,,
2-Nov-96,11,1996,23.32,,,,
3-Nov-96,11,1996,24.59,,,,
4-Nov-96,11,1996,24.81,,,,
5-Nov-96,11,1996,24.71,,,,
6-Nov-96,11,1996,24.86,,,,
7-Nov-96,11,1996,25.14,0.1,,,
8-Nov-96,11,1996,24.84,,,,
9-Nov-96,11,1996,24.96,,,,
10-Nov-96,11,1996,25.29,,,,
11-Nov-96,11,1996,24.08,,,,
12-Nov-96,11,1996,24.92,,,,
13-Nov-96,11,1996,24.84,0.1,0.002,17,12
14-Nov-96,11,1996,24.55,,,,
15-Nov-96,11,1996,23.63,,,,
16-Nov-96,11,1996,25.65,,,,
17-Nov-96,11,1996,26.71,,,,
18-Nov-96,11,1996,25.65,0.1,,,
19-Nov-96,11,1996,24.78,,,,
20-Nov-96,11,1996,24.91,,,,
21-Nov-96,11,1996,25.23,,,,
22-Nov-96,11,1996,25.58,,,,
23-Nov-96,11,1996,24.4,,,,
24-Nov-96,11,1996,24.77,0.1,0.002,16,
25-Nov-96,11,1996,24.87,,,,
26-Nov-96,11,1996,24.89,,,,
27-Nov-96,11,1996,24.29,,,,
28-Nov-96,11,1996,23.36,,,,
29-Nov-96,11,1996,21.93,,,,
30-Nov-96,11,1996,22.35,,,,
1-Dec-96,12,1996,22.95,,,,
2-Dec-96,12,1996,24.168,,,,
3-Dec-96,12,1996,24.338,0.1,,,
4-Dec-96,12,1996,25.049,,,,
5-Dec-96,12,1996,26.9,,,,
6-Dec-96,12,1996,28.24,,,,
7-Dec-96,12,1996,22.46,,,,
8-Dec-96,12,1996,24.14,,,,
9-Dec-96,12,1996,26.909,,,,
10-Dec-96,12,1996,33.339,,,,
11-Dec-96,12,1996,27.689,0.1,0.002,15,9
12-Dec-96,12,1996,28.01,,,,
13-Dec-96,12,1996,26.78,,,,
14-Dec-96,12,1996,25.84,,,,
15-Dec-96,12,1996,24.53,,,,
16-Dec-96,12,1996,25.508,0.1,,,
17-Dec-96,12,1996,24.789,,,,
18-Dec-96,12,1996,25.009,,,,
19-Dec-96,12,1996,29.14,,,,
20-Dec-96,12,1996,28.9,,,,
21-Dec-96,12,1996,28.98,,,,
22-Dec-96,12,1996,32.52,0.1,0.002,11,
23-Dec-96,12,1996,31.119,,,,
24-Dec-96,12,1996,28.99,,,,
25-Dec-96,12,1996,25.79,,,,
26-Dec-96,12,1996,27.09,,,,
27-Dec-96,12,1996,26.44,,,,
28-Dec-96,12,1996,25.67,,,,
29-Dec-96,12,1996,25.82,,,,
30-Dec-96,12,1996,28.26,,,,
31-Dec-96,12,1996,28.54,,,,
1-Jan-97,1,1997,35.22,,,,
2-Jan-97,1,1997,45.89,0.1,,,
3-Jan-97,1,1997,39.45,,,,
4-Jan-97,1,1997,35.66,,,,
5-Jan-97,1,1997,33.27,,,,
6-Jan-97,1,1997,33.657,,,,
7-Jan-97,1,1997,32.147,,,,
8-Jan-97,1,1997,30.067,0.1,0.002,15,
9-Jan-97,1,1997,30.497,,,,
10-Jan-97,1,1997,30.827,,,,
11-Jan-97,1,1997,28.38,,,,
12-Jan-97,1,1997,32.3,,,,
13-Jan-97,1,1997,31.647,0.1,,,
14-Jan-97,1,1997,24.107,,,,
15-Jan-97,1,1997,30.547,,,,
16-Jan-97,1,1997,30.547,,,,
17-Jan-97,1,1997,29.227,,,,
18-Jan-97,1,1997,28.82,,,,
19-Jan-97,1,1997,27.53,,,,
20-Jan-97,1,1997,32.09,,,,
21-Jan-97,1,1997,32.2,0.1,0.002,12,8.1
22-Jan-97,1,1997,37.727,,,,
23-Jan-97,1,1997,37.077,,,,
24-Jan-97,1,1997,38.527,,,,
25-Jan-97,1,1997,47.56,,,,
26-Jan-97,1,1997,41.75,,,,
27-Jan-97,1,1997,39.177,0.1,,,
28-Jan-97,1,1997,36.817,,,,
29-Jan-97,1,1997,35.947,,,,
30-Jan-97,1,1997,34.457,,,,
31-Jan-97,1,1997,34.077,,,,
1-Feb-97,2,1997,32.43,,,,
2-Feb-97,2,1997,31.01,,,,
3-Feb-97,2,1997,31.475,,,,
4-Feb-97,2,1997,29.935,,,,
5-Feb-97,2,1997,30.785,0.1,0.003,14,9.2
6-Feb-97,2,1997,30.445,,,,
7-Feb-97,2,1997,29.725,,,,
8-Feb-97,2,1997,28.98,,,,
9-Feb-97,2,1997,28.04,,,,
10-Feb-97,2,1997,29.235,,,,
11-Feb-97,2,1997,29.625,,,,
12-Feb-97,2,1997,28.885,,,,
13-Feb-97,2,1997,29.365,0.1,,,
14-Feb-97,2,1997,,,,,
15-Feb-97,2,1997,,,,,
16-Feb-97,2,1997,25.99,,,,
17-Feb-97,2,1997,27.27,,,,
18-Feb-97,2,1997,28.345,0.1,0.003,15,
19-Feb-97,2,1997,27.885,,,,
20-Feb-97,2,1997,27.025,,,,
21-Feb-97,2,1997,26.595,,,,
22-Feb-97,2,1997,26.57,,,,
23-Feb-97,2,1997,25.59,0.1,,,
24-Feb-97,2,1997,26.715,,,,
25-Feb-97,2,1997,26.995,,,,
26-Feb-97,2,1997,27.365,,,,
27-Feb-97,2,1997,27.615,,,,
28-Feb-97,2,1997,27.265,,,,
1-Mar-97,3,1997,27.43,,,,
2-Mar-97,3,1997,27.33,,,,
3-Mar-97,3,1997,28.265,,,,
4-Mar-97,3,1997,27.875,,,,
5-Mar-97,3,1997,23.935,0.1,0.002,18,10
6-Mar-97,3,1997,25.205,,,,
7-Mar-97,3,1997,26.435,,,,
8-Mar-97,3,1997,25.48,,,,
9-Mar-97,3,1997,25.28,,,,
10-Mar-97,3,1997,26.595,,,,
11-Mar-97,3,1997,25.965,,,,
12-Mar-97,3,1997,26.735,,,,
13-Mar-97,3,1997,25.585,0.1,,,
14-Mar-97,3,1997,26.145,,,,
15-Mar-97,3,1997,25.63,,,,
16-Mar-97,3,1997,24.84,,,,
17-Mar-97,3,1997,26.165,,,,
18-Mar-97,3,1997,25.425,0.1,,18,
19-Mar-97,3,1997,26.045,,,,
20-Mar-97,3,1997,25.615,,,,
21-Mar-97,3,1997,25.895,,,,
22-Mar-97,3,1997,24.79,,0.005,,
23-Mar-97,3,1997,24.82,,,,
24-Mar-97,3,1997,25.475,0.49,,,
25-Mar-97,3,1997,25.455,,,,
26-Mar-97,3,1997,25.905,,,,
27-Mar-97,3,1997,25.295,,,,
28-Mar-97,3,1997,25.675,,,,
29-Mar-97,3,1997,24.07,,,,
30-Mar-97,3,1997,24.09,,,,
31-Mar-97,3,1997,25.33,,,,
1-Apr-97,4,1997,24.657,,,,
2-Apr-97,4,1997,25.827,0.1,0.003,17,11
3-Apr-97,4,1997,27.247,,,,
4-Apr-97,4,1997,24.767,,,,
5-Apr-97,4,1997,24.31,,,,
6-Apr-97,4,1997,24.25,,,,
7-Apr-97,4,1997,25.647,,,,
8-Apr-97,4,1997,25.407,,,,
9-Apr-97,4,1997,25.417,,,,
10-Apr-97,4,1997,25.027,0.1,,,
11-Apr-97,4,1997,25.487,,,,
12-Apr-97,4,1997,25.1,,,,
13-Apr-97,4,1997,24.5,,,,
14-Apr-97,4,1997,25.857,0.1,0.005,15,
15-Apr-97,4,1997,25.597,,,,
16-Apr-97,4,1997,25.917,,,,
17-Apr-97,4,1997,25.777,,,,
18-Apr-97,4,1997,25.507,,,,
19-Apr-97,4,1997,24.64,,,,
20-Apr-97,4,1997,25.09,,,,
21-Apr-97,4,1997,25.847,,,,
22-Apr-97,4,1997,25.707,0.1,,,
23-Apr-97,4,1997,25.167,,,,
24-Apr-97,4,1997,25.337,,,,
25-Apr-97,4,1997,25.557,,,,
26-Apr-97,4,1997,24.36,,,,
27-Apr-97,4,1997,23.66,0.1,0.002,14,
28-Apr-97,4,1997,25.597,,,,
29-Apr-97,4,1997,27.097,,,,
30-Apr-97,4,1997,25.297,,,,
1-May-97,5,1997,30.1,,,,
2-May-97,5,1997,22.92,,,,
3-May-97,5,1997,21.11,,,,
4-May-97,5,1997,22.92,,,,
5-May-97,5,1997,26.15,,,,
6-May-97,5,1997,23.96,0.1,,,
7-May-97,5,1997,25.25,,,,
8-May-97,5,1997,25.04,,,,
9-May-97,5,1997,25.6,,,,
10-May-97,5,1997,24.56,,,,
11-May-97,5,1997,23.72,,,,
12-May-97,5,1997,25.65,,,,
13-May-97,5,1997,24.29,,,,
14-May-97,5,1997,24.49,0.1,0.001,19,9.7
15-May-97,5,1997,24.73,,,,
16-May-97,5,1997,24.86,,,,
17-May-97,5,1997,24.16,,,,
18-May-97,5,1997,24.85,0.1,,,
19-May-97,5,1997,25.07,,,,
20-May-97,5,1997,29.13,,,,
21-May-97,5,1997,19.2,,,,
22-May-97,5,1997,24.74,,,,
23-May-97,5,1997,25.71,,,,
24-May-97,5,1997,24.74,,,,
25-May-97,5,1997,23.37,,,,
26-May-97,5,1997,24.1,0.1,0.001,14,
27-May-97,5,1997,25.42,,,,
28-May-97,5,1997,22.84,,,,
29-May-97,5,1997,25.27,,,,
30-May-97,5,1997,25.62,,,,
31-May-97,5,1997,22.77,,,,
1-Jun-97,6,1997,23.57,,,,
2-Jun-97,6,1997,25.086,,,,
3-Jun-97,6,1997,25.226,,,,
4-Jun-97,6,1997,25.216,,,,
5-Jun-97,6,1997,25.826,0.1,,,
6-Jun-97,6,1997,25.366,,,,
7-Jun-97,6,1997,23.92,,,,
8-Jun-97,6,1997,23.67,,,,
9-Jun-97,6,1997,25.446,,,,
10-Jun-97,6,1997,24.966,,,,
11-Jun-97,6,1997,25.006,0.1,0.003,18,11
12-Jun-97,6,1997,25.156,,,,
13-Jun-97,6,1997,24.286,,,,
14-Jun-97,6,1997,23.42,,,,
15-Jun-97,6,1997,23.05,,,,
16-Jun-97,6,1997,25.286,,,,
17-Jun-97,6,1997,24.216,0.1,,,
18-Jun-97,6,1997,24.946,,,,
19-Jun-97,6,1997,24.986,,,,
20-Jun-97,6,1997,24.786,,,,
21-Jun-97,6,1997,24.12,,,,
22-Jun-97,6,1997,23.54,,,,
23-Jun-97,6,1997,25.166,0.1,0.003,16,
24-Jun-97,6,1997,25.196,,,,
25-Jun-97,6,1997,24.466,,,,
26-Jun-97,6,1997,25.686,,,,
27-Jun-97,6,1997,24.666,,,,
28-Jun-97,6,1997,24.32,,,,
29-Jun-97,6,1997,23.83,,,,
30-Jun-97,6,1997,23.706,,,,
1-Jul-97,7,1997,24.149,0.1,,,
2-Jul-97,7,1997,23.99,,,,
3-Jul-97,7,1997,23.87,,,,
4-Jul-97,7,1997,22.63,,,,
5-Jul-97,7,1997,24.26,,,,
6-Jul-97,7,1997,21.34,,,,
7-Jul-97,7,1997,25.48,,,,
8-Jul-97,7,1997,24.2,,,,
9-Jul-97,7,1997,24.83,0.1,0.003,16,11
10-Jul-97,7,1997,25.07,,,,
11-Jul-97,7,1997,25.06,,,,
12-Jul-97,7,1997,24.5,,,,
13-Jul-97,7,1997,23.44,,,,
14-Jul-97,7,1997,27.18,,,,
15-Jul-97,7,1997,22.48,,,,
16-Jul-97,7,1997,24.89,,,,
