,Date,NH3 mg/L N_x,flow mgd_x,NO3 mg/L N_x,NO2 mg/L N,N+N mg/L N,P mg/L P,PO4 mg/L P,flow mgd_y,NH3 mg/L N_y,NO3 mg/L N_y,TP mg/L P,NH3 mg/L N,NO3 mg/L N,flow mgd
2850,2007-02-21,,,,,,,,9.02,20.9,,,20.9,,
2851,2007-02-22,,,,,,,,8.81,20.7,,,20.7,,
2852,2007-02-23,,,,,,,,6.8,20.7,,,20.7,,
2853,2007-02-24,,,,,,,,8.75,20.9,,,20.9,,
2854,2007-02-25,,,,,,,,8.95,20.9,,,20.9,,
2855,2007-02-26,,,,,,,,9.14,18.0,,,18.0,,
2856,2007-02-27,,,,,,,,9.76,18.3,,,18.3,,
2857,2007-02-28,,,,,,,,9.73,18.3,,,18.3,,
2858,2007-03-01,,,,,,,,9.01,18.4,,,18.4,,
2859,2007-03-02,,,,,,,,8.94,20.5,,,20.5,,
2860,2007-03-03,,,,,,,,9.3,20.1,,,20.1,,
2861,2007-03-04,,,,,,,,9.34,20.1,,,20.1,,
2862,2007-03-05,,,,,,,,9.05,19.3,,,19.3,,
2863,2007-03-06,,,,,,,,9.43,18.9,,,18.9,,
2864,2007-03-07,,,,,,,,3.54,20.1,,,20.1,,
2865,2007-03-08,,,,,,,,4.62,0.0,,,0.0,,
2866,2007-03-09,,,,,,,,9.84,19.6,,,19.6,,
2867,2007-03-10,,,,,,,,9.41,18.0,,,18.0,,
2868,2007-03-11,,,,,,,,8.89,18.3,,,18.3,,
2869,2007-03-12,,,,,,,,9.65,17.2,,,17.2,,
2870,2007-03-13,,,,,,,,7.38,18.2,,,18.2,,
2871,2007-03-14,,,,,,,,10.22,16.4,,,16.4,,
2872,2007-03-15,,,,,,,,9.48,12.3,,,12.3,,
2873,2007-03-16,,,,,,,,9.83,10.9,,,10.9,,
2874,2007-03-17,,,,,,,,9.62,2.77,,,2.77,,
2875,2007-03-18,,,,,,,,8.95,0.5,,,0.5,,
2876,2007-03-19,,,,,,,,9.0,0.5,,,0.5,,
2877,2007-03-20,,,,,,,,9.41,0.5,,,0.5,,
2878,2007-03-21,,,,,,,,8.97,0.5,,,0.5,,
2879,2007-03-22,,,,,,,,8.44,0.5,,,0.5,,
2880,2007-03-23,,,,,,,,8.33,0.5,,,0.5,,
2881,2007-03-24,,,,,,,,8.23,0.5,,,0.5,,
2882,2007-03-25,,,,,,,,8.31,0.5,,,0.5,,
2883,2007-03-26,,,,,,,,8.15,0.5,,,0.5,,
2884,2007-03-27,,,,,,,,7.85,0.5,,,0.5,,
2885,2007-03-28,,,,,,,,8.34,0.5,,,0.5,,
2886,2007-03-29,,,,,,,,8.29,0.5,,,0.5,,
2887,2007-03-30,,,,,,,,8.25,0.5,,,0.5,,
2888,2007-03-31,,,,,,,,8.82,0.5,,,0.5,,
2889,2007-04-01,,,,,,,,8.6,0.5,,,0.5,,
2890,2007-04-02,,,,,,,,8.47,0.5,,,0.5,,
2891,2007-04-03,,,,,,,,9.13,0.5,,,0.5,,
2892,2007-04-04,,,,,,,,8.58,0.5,,,0.5,,
2893,2007-04-05,,,,,,,,8.76,0.5,,,0.5,,
2894,2007-04-06,,,,,,,,8.71,0.5,,,0.5,,
2895,2007-04-07,,,,,,,,8.75,0.5,,,0.5,,
2896,2007-04-08,,,,,,,,8.6,0.5,,,0.5,,
2897,2007-04-09,,,,,,,,8.15,0.5,,,0.5,,
2898,2007-04-10,,,,,,,,8.78,0.5,,,0.5,,
2899,2007-04-11,,,,,,,,8.57,0.5,,,0.5,,
2900,2007-04-12,,,,,,,,8.62,0.5,,,0.5,,
2901,2007-04-13,,,,,,,,8.63,0.5,,,0.5,,
2902,2007-04-14,,,,,,,,8.7,0.5,,,0.5,,
2903,2007-04-15,,,,,,,,8.36,0.5,,,0.5,,
2904,2007-04-16,,,,,,,,8.69,0.5,,,0.5,,
2905,2007-04-17,,,,,,,,8.87,0.5,,,0.5,,
2906,2007-04-18,,,,,,,,9.52,0.5,,,0.5,,
2907,2007-04-19,,,,,,,,9.96,0.5,,,0.5,,
2908,2007-04-20,,,,,,,,9.47,0.5,,,0.5,,
2909,2007-04-21,,,,,,,,9.81,0.5,,,0.5,,
2910,2007-04-22,,,,,,,,9.68,0.5,,,0.5,,
2911,2007-04-23,,,,,,,,9.59,0.5,,,0.5,,
2912,2007-04-24,,,,,,,,9.75,0.5,,,0.5,,
2913,2007-04-25,,,,,,,,8.4,0.5,,,0.5,,
2914,2007-04-26,,,,,,,,10.65,0.5,,,0.5,,
2915,2007-04-27,,,,,,,,9.94,0.5,,,0.5,,
2916,2007-04-28,,,,,,,,9.47,0.5,,,0.5,,
2917,2007-04-29,,,,,,,,9.75,0.5,,,0.5,,
2918,2007-04-30,,,,,,,,9.81,0.5,,,0.5,,
2919,2007-05-01,,,,,,,,7.55,0.5,,,0.5,,
2920,2007-05-02,,,,,,,,9.78,0.5,,,0.5,,
2921,2007-05-03,,,,,,,,9.62,0.5,,,0.5,,
2922,2007-05-04,,,,,,,,9.19,0.5,,,0.5,,
2923,2007-05-05,,,,,,,,9.65,0.5,,,0.5,,
2924,2007-05-06,,,,,,,,9.48,0.5,,,0.5,,
2925,2007-05-07,,,,,,,,9.64,0.5,,,0.5,,
2926,2007-05-08,,,,,,,,9.88,0.5,,,0.5,,
2927,2007-05-09,,,,,,,,9.09,0.5,,,0.5,,
2928,2007-05-10,,,,,,,,9.09,0.5,,,0.5,,
2929,2007-05-11,,,,,,,,8.83,0.5,,,0.5,,
2930,2007-05-12,,,,,,,,8.24,0.5,,,0.5,,
2931,2007-05-13,,,,,,,,8.51,0.5,,,0.5,,
2932,2007-05-14,,,,,,,,8.78,0.5,,,0.5,,
2933,2007-05-15,,,,,,,,8.72,0.5,,,0.5,,
2934,2007-05-16,,,,,,,,9.37,0.5,,,0.5,,
2935,2007-05-17,,,,,,,,8.8,0.5,,,0.5,,
2936,2007-05-18,,,,,,,,8.53,0.5,,,0.5,,
2937,2007-05-19,,,,,,,,7.87,0.5,,,0.5,,
2938,2007-05-20,,,,,,,,8.77,0.5,,,0.5,,
2939,2007-05-21,,,,,,,,8.73,0.5,,,0.5,,
2940,2007-05-22,,,,,,,,9.09,0.5,,,0.5,,
2941,2007-05-23,,,,,,,,8.81,0.5,,,0.5,,
2942,2007-05-24,,,,,,,,8.65,0.5,,,0.5,,
2943,2007-05-25,,,,,,,,8.84,0.5,,,0.5,,
2944,2007-05-26,,,,,,,,9.48,0.5,,,0.5,,
2945,2007-05-27,,,,,,,,8.01,0.5,,,0.5,,
2946,2007-05-28,,,,,,,,9.19,0.5,,,0.5,,
2947,2007-05-29,,,,,,,,8.72,0.5,,,0.5,,
2948,2007-05-30,,,,,,,,4.07,0.5,,,0.5,,
2949,2007-05-31,,,,,,,,9.87,0.5,,,0.5,,
2950,2007-06-01,,,,,,,,10.4,0.5,,,0.5,,
2951,2007-06-02,,,,,,,,9.21,0.5,,,0.5,,
2952,2007-06-03,,,,,,,,8.46,0.5,,,0.5,,
2953,2007-06-04,,,,,,,,8.06,0.5,,,0.5,,
2954,2007-06-05,,,,,,,,8.17,0.5,,,0.5,,
2955,2007-06-06,,,,,,,,8.15,0.5,,,0.5,,
2956,2007-06-07,,,,,,,,7.45,0.5,,,0.5,,
2957,2007-06-08,,,,,,,,8.0,0.5,,,0.5,,
2958,2007-06-09,,,,,,,,8.46,0.5,,,0.5,,
2959,2007-06-10,,,,,,,,8.56,0.5,,,0.5,,
2960,2007-06-11,,,,,,,,8.32,0.5,,,0.5,,
2961,2007-06-12,,,,,,,,8.4,0.5,,,0.5,,
2962,2007-06-13,,,,,,,,8.34,0.5,,,0.5,,
2963,2007-06-14,,,,,,,,8.11,0.5,,,0.5,,
2964,2007-06-15,,,,,,,,8.53,0.5,,,0.5,,
2965,2007-06-16,,,,,,,,8.14,0.5,,,0.5,,
2966,2007-06-17,,,,,,,,8.32,0.5,,,0.5,,
2967,2007-06-18,,,,,,,,7.95,0.5,,,0.5,,
2968,2007-06-19,,,,,,,,8.16,0.5,,,0.5,,
2969,2007-06-20,,,,,,,,8.1,0.5,,,0.5,,
2970,2007-06-21,,,,,,,,7.47,0.5,,,0.5,,
2971,2007-06-22,,,,,,,,7.73,0.5,,,0.5,,
2972,2007-06-23,,,,,,,,7.59,0.5,,,0.5,,
2973,2007-06-24,,,,,,,,7.74,0.5,,,0.5,,
2974,2007-06-25,,,,,,,,7.73,0.5,,,0.5,,
2975,2007-06-26,,,,,,,,7.97,0.5,,,0.5,,
2976,2007-06-27,,,,,,,,8.89,0.5,,,0.5,,
2977,2007-06-28,,,,,4.5,,,8.33,0.5,4.5,,0.5,4.5,
2978,2007-06-29,,,,,,,,8.38,0.5,,,0.5,,
2979,2007-06-30,,,,,,,,8.16,0.5,,,0.5,,
2980,2007-07-01,,,,,,,,8.48,0.5,,,0.5,,
2981,2007-07-02,,,,,4.6,,,8.47,0.5,4.6,,0.5,4.6,
2982,2007-07-03,,,,,,,,9.42,0.5,,,0.5,,
2983,2007-07-04,,,,,,,,8.83,0.5,,,0.5,,
2984,2007-07-05,,,,,,,,8.61,0.5,,,0.5,,
2985,2007-07-06,,,,,,,,8.68,0.5,,,0.5,,
2986,2007-07-07,,,,,,,,8.55,0.5,,,0.5,,
2987,2007-07-08,,,,,,,,8.56,0.5,,,0.5,,
2988,2007-07-09,,,,,5.2,,,8.53,0.5,5.2,,0.5,5.2,
2989,2007-07-10,,,,,,,,8.72,0.5,,,0.5,,
2990,2007-07-11,,,,,,,,9.03,0.5,,,0.5,,
2991,2007-07-12,,,,,,,,6.83,0.5,,,0.5,,
2992,2007-07-13,,,,,,,,8.45,0.5,,,0.5,,
2993,2007-07-14,,,,,,,,8.56,0.5,,,0.5,,
2994,2007-07-15,,,,,,,,9.35,0.5,,,0.5,,
2995,2007-07-16,,,,,,,,8.44,0.5,,,0.5,,
2996,2007-07-17,,,,,5.5,,,7.04,0.5,5.5,,0.5,5.5,
2997,2007-07-18,,,,,,,,8.87,0.5,,,0.5,,
2998,2007-07-19,,,,,,,,8.17,0.5,,,0.5,,
2999,2007-07-20,,,,,,,,7.73,0.5,,,0.5,,
3000,2007-07-21,,,,,,,,7.96,0.5,,,0.5,,
3001,2007-07-22,,,,,,,,8.57,0.5,,,0.5,,
3002,2007-07-23,,,,,,,,7.66,0.5,,,0.5,,
3003,2007-07-24,,,,,5.2,,,8.23,0.5,5.2,,0.5,5.2,
3004,2007-07-25,,,,,,,,9.42,0.5,,,0.5,,
3005,2007-07-26,,,,,,,,9.13,0.5,,,0.5,,
3006,2007-07-27,,,,,,,,8.97,0.5,,,0.5,,
3007,2007-07-28,,,,,,,,8.06,0.5,,,0.5,,
3008,2007-07-29,,,,,,,,8.87,0.5,,,0.5,,
3009,2007-07-30,,,,,,,,7.88,0.5,,,0.5,,
3010,2007-07-31,,,,,5.5,,,6.8,0.5,5.5,,0.5,5.5,
3011,2007-08-01,,,,,,,,8.26,0.5,,,0.5,,
3012,2007-08-02,,,,,,,,9.06,0.5,,,0.5,,
3013,2007-08-03,,,,,,,,7.44,0.5,,,0.5,,
3014,2007-08-04,,,,,,,,9.72,0.5,,,0.5,,
3015,2007-08-05,,,,,,,,9.15,0.5,,,0.5,,
3016,2007-08-06,,,,,,,,8.51,0.5,,,0.5,,
3017,2007-08-07,,,,,5.3,,,8.15,0.5,5.3,,0.5,5.3,
3018,2007-08-08,,,,,,,,8.08,0.5,,,0.5,,
3019,2007-08-09,,,,,,,,8.16,0.5,,,0.5,,
3020,2007-08-10,,,,,,,,8.03,0.5,,,0.5,,
3021,2007-08-11,,,,,,,,8.26,0.5,,,0.5,,
3022,2007-08-12,,,,,,,,8.55,0.5,,,0.5,,
3023,2007-08-13,,,,,,,,9.32,0.5,,,0.5,,
3024,2007-08-14,,,,,,,,8.73,0.5,,,0.5,,
3025,2007-08-15,,,,,,,,8.17,0.5,,,0.5,,
3026,2007-08-16,,,,,,,,8.08,0.5,,,0.5,,
3027,2007-08-17,,,,,,,,8.27,0.5,,,0.5,,
3028,2007-08-18,,,,,,,,8.4,0.5,,,0.5,,
3029,2007-08-19,,,,,,,,8.3,0.5,,,0.5,,
3030,2007-08-20,,,,,,,,8.34,0.5,,,0.5,,
3031,2007-08-21,,,,,,,,9.06,0.5,,,0.5,,
3032,2007-08-22,,,,,,,,8.49,0.5,,,0.5,,
3033,2007-08-23,,,,,5.4,,,8.11,0.5,5.4,,0.5,5.4,
3034,2007-08-24,,,,,,,,8.03,0.5,,,0.5,,
3035,2007-08-25,,,,,,,,7.45,0.5,,,0.5,,
3036,2007-08-26,,,,,,,,8.13,0.5,,,0.5,,
3037,2007-08-27,,,,,,,,8.28,0.5,,,0.5,,
3038,2007-08-28,,,,,,,,8.5,0.5,,,0.5,,
3039,2007-08-29,,,,,5.8,,,8.45,0.5,5.8,,0.5,5.8,
3040,2007-08-30,,,,,,,,7.82,0.5,,,0.5,,
3041,2007-08-31,,,,,,,,8.04,0.5,,,0.5,,
3042,2007-09-01,,,,,,,,8.11,0.5,,,0.5,,
3043,2007-09-02,,,,,,,,7.73,0.5,,,0.5,,
3044,2007-09-03,,,,,,,,8.4,0.5,,,0.5,,
3045,2007-09-04,,,,,,,,8.26,0.5,,,0.5,,
3046,2007-09-05,,,,,6.4,,,8.36,0.5,6.4,,0.5,6.4,
3047,2007-09-06,,,,,,,,8.42,0.5,,,0.5,,
3048,2007-09-07,,,,,,,,8.18,0.5,,,0.5,,
3049,2007-09-08,,,,,,,,7.2,0.5,,,0.5,,
3050,2007-09-09,,,,,,,,8.25,0.5,,,0.5,,
3051,2007-09-10,,,,,,,,8.48,0.5,,,0.5,,
3052,2007-09-11,,,,,,,,8.4,0.5,,,0.5,,
3053,2007-09-12,,,,,6.0,,,8.52,0.5,6.0,,0.5,6.0,
3054,2007-09-13,,,,,,,,7.91,0.5,,,0.5,,
3055,2007-09-14,,,,,,,,8.23,0.5,,,0.5,,
3056,2007-09-15,,,,,,,,7.66,0.5,,,0.5,,
3057,2007-09-16,,,,,,,,8.02,0.5,,,0.5,,
3058,2007-09-17,,,,,,,,7.93,0.5,,,0.5,,
3059,2007-09-18,,,,,,,,8.56,0.5,,,0.5,,
3060,2007-09-19,,,,,,,,8.68,0.5,,,0.5,,
3061,2007-09-20,,,,,5.3,,,7.92,0.5,5.3,,0.5,5.3,
3062,2007-09-21,,,,,,,,8.07,0.5,,,0.5,,
3063,2007-09-22,,,,,,,,7.67,0.5,,,0.5,,
3064,2007-09-23,,,,,,,,8.16,0.5,,,0.5,,
3065,2007-09-24,,,,,,,,8.16,0.5,,,0.5,,
3066,2007-09-25,,,,,,,,8.18,0.5,,,0.5,,
3067,2007-09-26,,,,,,,,8.27,0.5,,,0.5,,
3068,2007-09-27,,,,,6.0,,,7.84,0.5,6.0,,0.5,6.0,
3069,2007-09-28,,,,,,,,8.04,0.5,,,0.5,,
3070,2007-09-29,,,,,,,,8.38,0.5,,,0.5,,
3071,2007-09-30,,,,,,,,8.4,0.5,,,0.5,,
3072,2007-10-01,,,,,,,,7.68,0.5,,,0.5,,
3073,2007-10-02,,,,,,,,7.84,0.5,,,0.5,,
3074,2007-10-03,,,,,,,,8.45,0.5,,,0.5,,
3075,2007-10-04,,,,,5.7,,,7.92,0.5,5.7,,0.5,5.7,
3076,2007-10-05,,,,,,,,8.11,0.5,,,0.5,,
3077,2007-10-06,,,,,,,,7.9,0.5,,,0.5,,
3078,2007-10-07,,,,,,,,7.58,0.5,,,0.5,,
3079,2007-10-08,,,,,,,,7.72,0.5,,,0.5,,
3080,2007-10-09,,,,,5.8,,,8.03,0.5,5.8,,0.5,5.8,
3081,2007-10-10,,,,,,,,8.16,0.5,,,0.5,,
3082,2007-10-11,,,,,,,,7.94,0.5,,,0.5,,
3083,2007-10-12,,,,,,,,8.0,0.5,,,0.5,,
3084,2007-10-13,,,,,,,,9.04,0.5,,,0.5,,
3085,2007-10-14,,,,,,,,7.98,0.5,,,0.5,,
3086,2007-10-15,,,,,,,,6.72,0.5,,,0.5,,
3087,2007-10-16,,,,,,,,10.82,0.5,,,0.5,,
3088,2007-10-17,,,,,,,,9.22,0.5,,,0.5,,
3089,2007-10-18,,,,,6.0,,,8.76,0.5,6.0,,0.5,6.0,
3090,2007-10-19,,,,,,,,8.81,0.5,,,0.5,,
3091,2007-10-20,,,,,,,,8.03,0.5,,,0.5,,
3092,2007-10-21,,,,,,,,8.08,0.5,,,0.5,,
3093,2007-10-22,,,,,,,,8.82,0.5,,,0.5,,
3094,2007-10-23,,,,,5.8,,,8.56,0.5,5.8,,0.5,5.8,
3095,2007-10-24,,,,,,,,8.59,0.5,,,0.5,,
3096,2007-10-25,,,,,,,,8.52,0.5,,,0.5,,
3097,2007-10-26,,,,,,,,8.48,0.5,,,0.5,,
3098,2007-10-27,,,,,,,,8.32,0.5,,,0.5,,
3099,2007-10-28,,,,,,,,8.32,0.5,,,0.5,,
3100,2007-10-29,,,,,,,,8.94,0.5,,,0.5,,
3101,2007-10-30,,,,,,,,7.95,0.5,,,0.5,,
3102,2007-10-31,,,,,6.4,,,9.17,0.5,6.4,,0.5,6.4,
3103,2007-11-01,,,,,,,,7.74,0.5,,,0.5,,
3104,2007-11-02,,,,,,,,8.48,0.5,,,0.5,,
3105,2007-11-03,,,,,,,,8.14,0.5,,,0.5,,
3106,2007-11-04,,,,,,,,8.89,0.5,,,0.5,,
3107,2007-11-05,,,,,,,,8.57,0.5,,,0.5,,
3108,2007-11-06,,,,,,,,8.74,0.5,,,0.5,,
3109,2007-11-07,,,,,6.8,,,8.88,0.5,6.8,,0.5,6.8,
3110,2007-11-08,,,,,,,,9.76,0.5,,,0.5,,
3111,2007-11-09,,,,,,,,8.65,0.5,,,0.5,,
3112,2007-11-10,,,,,,,,8.14,0.5,,,0.5,,
3113,2007-11-11,,,,,,,,8.49,0.5,,,0.5,,
3114,2007-11-12,,,,,,,,8.69,0.5,,,0.5,,
3115,2007-11-13,,,,,6.0,,,8.97,0.5,6.0,,0.5,6.0,
3116,2007-11-14,,,,,,,,8.63,0.5,,,0.5,,
3117,2007-11-15,,,,,,,,8.28,0.5,,,0.5,,
3118,2007-11-16,,,,,,,,8.31,0.5,,,0.5,,
3119,2007-11-17,,,,,,,,7.94,0.5,,,0.5,,
3120,2007-11-18,,,,,,,,8.55,0.5,,,0.5,,
3121,2007-11-19,,,,,6.8,,,8.18,0.5,6.8,,0.5,6.8,
3122,2007-11-20,,,,,,,,8.78,0.5,,,0.5,,
3123,2007-11-21,,,,,,,,8.37,0.5,,,0.5,,
3124,2007-11-22,,,,,,,,8.64,0.5,,,0.5,,
3125,2007-11-23,,,,,,,,8.24,0.5,,,0.5,,
3126,2007-11-24,,,,,,,,7.58,0.5,,,0.5,,
3127,2007-11-25,,,,,,,,8.6,0.5,,,0.5,,
3128,2007-11-26,,,,,,,,8.41,0.5,,,0.5,,
3129,2007-11-27,,,,,,,,7.93,0.5,,,0.5,,
3130,2007-11-28,,,,,6.6,,,8.47,0.5,6.6,,0.5,6.6,
3131,2007-11-29,,,,,,,,8.24,0.5,,,0.5,,
3132,2007-11-30,,,,,,,,8.75,0.5,,,0.5,,
3133,2007-12-01,,,,,,,,7.92,0.5,,,0.5,,
3134,2007-12-02,,,,,,,,8.37,0.5,,,0.5,,
3135,2007-12-03,,,,,6.7,,,8.56,0.5,6.7,,0.5,6.7,
3136,2007-12-04,,,,,,,,8.08,0.5,,,0.5,,
3137,2007-12-05,,,,,,,,8.72,0.5,,,0.5,,
3138,2007-12-06,,,,,,,,6.27,0.5,,,0.5,,
3139,2007-12-07,,,,,,,,9.82,0.5,,,0.5,,
3140,2007-12-08,,,,,,,,8.26,0.5,,,0.5,,
3141,2007-12-09,,,,,,,,8.88,0.5,,,0.5,,
3142,2007-12-10,,,,,6.2,,,9.36,0.5,6.2,,0.5,6.2,
3143,2007-12-11,,,,,,,,8.72,0.5,,,0.5,,
3144,2007-12-12,,,,,,,,8.98,0.5,,,0.5,,
3145,2007-12-13,,,,,,,,6.97,0.5,,,0.5,,
3146,2007-12-14,,,,,,,,8.88,0.5,,,0.5,,
3147,2007-12-15,,,,,,,,7.25,0.5,,,0.5,,
3148,2007-12-16,,,,,,,,8.31,0.5,,,0.5,,
3149,2007-12-17,,,,,,,,8.55,0.5,,,0.5,,
3150,2007-12-18,,,,,,,,8.4,0.5,,,0.5,,
3151,2007-12-19,,,,,6.2,,,9.75,0.5,6.2,,0.5,6.2,
3152,2007-12-20,,,,,,,,8.13,0.5,,,0.5,,
3153,2007-12-21,,,,,,,,8.56,0.5,,,0.5,,
3154,2007-12-22,,,,,,,,7.66,0.5,,,0.5,,
3155,2007-12-23,,,,,,,,8.8,0.5,,,0.5,,
3156,2007-12-24,,,,,,,,8.65,0.5,,,0.5,,
3157,2007-12-25,,,,,,,,8.57,0.5,,,0.5,,
3158,2007-12-26,,,,,8.3,,,8.59,0.5,8.3,,0.5,8.3,
3159,2007-12-27,,,,,,,,8.6,0.5,,,0.5,,
3160,2007-12-28,,,,,,,,8.54,0.5,,,0.5,,
3161,2007-12-29,,,,,,,,7.67,0.5,,,0.5,,
3162,2007-12-30,,,,,,,,8.4,0.5,,,0.5,,
3163,2007-12-31,,,,,,,,8.37,0.5,,,0.5,,
3164,2008-01-01,,,,,,,,8.25,0.5,,,0.5,,
3165,2008-01-02,,,,,,,,8.67,0.5,,,0.5,,
3166,2008-01-03,,,,,,,,8.08,0.5,,,0.5,,
3167,2008-01-04,,,,,,,,8.76,0.5,,,0.5,,
3168,2008-01-05,,,,,,,,8.63,0.5,,,0.5,,
3169,2008-01-06,,,,,,,,9.0,0.5,,,0.5,,
3170,2008-01-07,,,,,,,,9.69,0.5,,,0.5,,
3171,2008-01-08,,,,,,,,8.96,0.5,,,0.5,,
3172,2008-01-09,,,,,,,,9.04,0.5,,,0.5,,
3173,2008-01-10,,,,,,,,8.93,0.5,,,0.5,,
3174,2008-01-11,,,,,,,,9.37,0.5,,,0.5,,
3175,2008-01-12,,,,,,,,9.19,0.5,,,0.5,,
3176,2008-01-13,,,,,,,,9.42,0.5,,,0.5,,
3177,2008-01-14,,,,,,,,9.65,0.5,,,0.5,,
3178,2008-01-15,,,,,,,,9.12,0.5,,,0.5,,
3179,2008-01-16,,,,,,,,9.22,0.5,,,0.5,,
3180,2008-01-17,,,,,,,,9.08,0.5,,,0.5,,
3181,2008-01-18,,,,,,,,8.61,0.5,,,0.5,,
3182,2008-01-19,,,,,,,,7.2,0.5,,,0.5,,
3183,2008-01-20,,,,,,,,9.8,0.5,,,0.5,,
3184,2008-01-21,,,,,,,,8.51,0.5,,,0.5,,
3185,2008-01-22,,,,,,,,9.49,0.5,,,0.5,,
3186,2008-01-23,,,,,,,,10.22,0.5,,,0.5,,
3187,2008-01-24,,,,,,,,9.24,0.5,,,0.5,,
3188,2008-01-25,,,,,,,,9.54,0.5,,,0.5,,
3189,2008-01-26,,,,,,,,9.08,0.5,,,0.5,,
3190,2008-01-27,,,,,,,,9.56,0.5,,,0.5,,
3191,2008-01-28,,,,,,,,9.43,0.5,,,0.5,,
3192,2008-01-29,,,,,,,,9.48,0.5,,,0.5,,
3193,2008-01-30,,,,,,,,8.97,0.5,,,0.5,,
3194,2008-01-31,,,,,,,,8.71,0.5,,,0.5,,
3195,2008-02-01,,,,,,,,9.63,0.5,,,0.5,,
3196,2008-02-02,,,,,,,,8.92,0.5,,,0.5,,
3197,2008-02-03,,,,,,,,9.76,0.5,,,0.5,,
3198,2008-02-04,,,,,,,,9.68,0.5,,,0.5,,
3199,2008-02-05,,,,,,,,9.63,0.5,,,0.5,,
3200,2008-02-06,,,,,,,,9.04,0.5,,,0.5,,
3201,2008-02-07,,,,,,,,9.66,0.5,,,0.5,,
3202,2008-02-08,,,,,,,,9.26,0.5,,,0.5,,
3203,2008-02-09,,,,,,,,8.9,0.5,,,0.5,,
3204,2008-02-10,,,,,,,,8.94,0.5,,,0.5,,
3205,2008-02-11,,,,,,,,9.26,0.5,,,0.5,,
3206,2008-02-12,,,,,,,,9.09,0.5,,,0.5,,
3207,2008-02-13,,,,,,,,9.62,0.5,,,0.5,,
3208,2008-02-14,,,,,,,,8.15,0.5,,,0.5,,
3209,2008-02-15,,,,,,,,8.27,0.5,,,0.5,,
3210,2008-02-16,,,,,,,,9.08,0.5,,,0.5,,
3211,2008-02-17,,,,,,,,8.25,0.5,,,0.5,,
3212,2008-02-18,,,,,,,,9.08,0.5,,,0.5,,
3213,2008-02-19,,,,,,,,9.06,0.5,,,0.5,,
3214,2008-02-20,,,,,,,,8.54,0.5,,,0.5,,
3215,2008-02-21,,,,,,,,8.29,0.5,,,0.5,,
3216,2008-02-22,,,,,,,,8.89,0.5,,,0.5,,
3217,2008-02-23,,,,,,,,8.75,0.5,,,0.5,,
3218,2008-02-24,,,,,,,,8.52,0.5,,,0.5,,
3219,2008-02-25,,,,,,,,8.66,0.5,,,0.5,,
3220,2008-02-26,,,,,,,,8.62,0.5,,,0.5,,
3221,2008-02-27,,,,,,,,9.17,0.5,,,0.5,,
3222,2008-02-28,,,,,,,,8.44,0.5,,,0.5,,
3223,2008-02-29,,,,,,,,8.74,0.5,,,0.5,,
3224,2008-03-01,,,,,,,,8.16,0.5,,,0.5,,
3225,2008-03-02,,,,,,,,9.05,0.5,,,0.5,,
3226,2008-03-03,,,,,,,,8.57,0.5,,,0.5,,
3227,2008-03-04,,,,,,,,7.9,0.5,,,0.5,,
3228,2008-03-05,,,,,,,,9.16,0.5,,,0.5,,
3229,2008-03-06,,,,,,,,8.37,0.5,,,0.5,,
3230,2008-03-07,,,,,,,,8.37,0.5,,,0.5,,
3231,2008-03-08,,,,,,,,8.32,0.5,,,0.5,,
3232,2008-03-09,,,,,,,,8.53,0.5,,,0.5,,
3233,2008-03-10,,,,,,,,8.72,0.5,,,0.5,,
3234,2008-03-11,,,,,,,,9.35,0.5,,,0.5,,
3235,2008-03-12,,,,,,,,8.59,0.5,,,0.5,,
3236,2008-03-13,,,,,,,,8.71,0.5,,,0.5,,
3237,2008-03-14,,,,,,,,8.9,0.5,,,0.5,,
3238,2008-03-15,,,,,,,,8.87,0.5,,,0.5,,
3239,2008-03-16,,,,,,,,9.03,0.5,,,0.5,,
3240,2008-03-17,,,,,,,,8.66,0.5,,,0.5,,
3241,2008-03-18,,,,,,,,9.12,0.5,,,0.5,,
3242,2008-03-19,,,,,,,,8.58,0.5,,,0.5,,
3243,2008-03-20,,,,,,,,8.77,0.5,,,0.5,,
3244,2008-03-21,,,,,,,,8.43,0.5,,,0.5,,
3245,2008-03-22,,,,,,,,8.43,0.5,,,0.5,,
3246,2008-03-23,,,,,,,,8.88,0.5,,,0.5,,
3247,2008-03-24,,,,,,,,8.4,0.5,,,0.5,,
3248,2008-03-25,,,,,,,,8.33,0.5,,,0.5,,
3249,2008-03-26,,,,,,,,8.68,0.5,,,0.5,,
3250,2008-03-27,,,,,,,,8.36,0.5,,,0.5,,
3251,2008-03-28,,,,,,,,8.18,0.5,,,0.5,,
3252,2008-03-29,,,,,,,,8.44,0.5,,,0.5,,
3253,2008-03-30,,,,,,,,7.55,0.5,,,0.5,,
3254,2008-03-31,,,,,,,,8.32,0.5,,,0.5,,
3255,2008-04-01,,,,,,,,8.26,0.5,,,0.5,,
3256,2008-04-02,,,,,,,,9.63,0.5,,,0.5,,
3257,2008-04-03,,,,,,,,8.89,0.5,,,0.5,,
3258,2008-04-04,,,,,,,,8.41,0.5,,,0.5,,
3259,2008-04-05,,,,,,,,8.94,0.5,,,0.5,,
3260,2008-04-06,,,,,,,,8.27,0.5,,,0.5,,
3261,2008-04-07,,,,,,,,8.66,0.5,,,0.5,,
